pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,281.5,297.2,31.3,78.2,3.5,264.2,24.0,20.0,16.3,23.2,1.1,4.6
5.4,285.3,293.9,55.2,85.2,2.7,110.4,0.0,9.0,17.1,23.3,0.62,2.4
28.8,285.0,291.6,61.3,83.2,5.4,123.3,0.0,7.0,19.5,23.7,0.5,2.7
0.0,284.0,290.9,62.3,86.4,2.4,161.1,17.0,15.0,17.9,23.4,0.44,2.4
0.7,285.3,291.3,59.0,76.9,5.1,202.6,0.0,10.0,16.5,23.2,0.56,3.3
4.2,285.0,289.7,63.5,76.1,7.0,163.8,0.0,10.0,16.5,23.2,0.48,3.0
0.4,285.6,291.6,58.3,76.1,7.7,66.9,33.0,18.0,15.3,22.7,0.58,2.9
0.0,287.3,295.4,56.1,83.4,6.9,97.3,31.0,19.0,14.7,22.5,0.68,3.3
0.0,285.1,294.5,62.9,100.0,6.0,137.5,28.0,18.0,15.8,22.2,0.42,2.7
0.0,280.8,294.0,40.3,85.5,6.6,284.6,36.0,24.0,14.8,21.2,0.78,4.7
0.0,280.1,295.7,30.4,76.0,7.4,298.1,42.0,28.0,13.3,20.7,1.04,5.8
0.0,282.0,293.3,39.0,72.9,5.4,159.2,34.0,27.0,12.4,20.5,0.84,4.0
0.0,281.4,297.1,32.1,80.0,6.0,297.6,40.0,30.0,11.9,20.0,1.08,5.7
0.0,281.7,297.5,37.6,93.4,3.6,289.2,30.0,30.0,12.3,19.6,0.95,4.7
0.0,284.6,294.6,52.6,89.1,4.3,179.4,30.0,27.0,13.2,19.5,0.64,3.4
2.9,282.6,288.3,68.0,87.3,6.0,158.4,0.0,17.0,14.5,19.4,0.32,2.4
0.0,281.5,294.1,45.4,92.1,2.0,295.0,23.0,29.0,14.5,18.8,0.69,3.9
0.0,281.0,299.3,36.6,100.0,3.8,307.2,31.0,30.0,14.9,18.8,1.0,5.1
0.0,283.0,302.5,36.4,100.0,3.6,312.3,30.0,29.0,15.2,18.8,1.18,5.6
0.0,285.6,302.7,44.2,100.0,4.0,290.9,30.0,28.0,15.6,18.7,0.99,5.2
0.0,283.0,295.2,60.3,100.0,4.2,254.2,0.0,17.0,16.7,18.8,0.38,3.4
0.0,281.6,299.3,34.1,95.7,6.0,322.6,39.0,29.0,15.7,18.7,1.1,6.1
0.0,284.0,304.1,24.0,77.3,6.5,323.2,45.0,34.0,13.7,18.1,1.8,8.1
0.0,287.9,306.9,27.5,79.9,6.1,312.6,45.0,36.0,12.4,17.5,2.01,8.3
0.0,288.8,306.2,33.9,88.5,3.5,314.5,33.0,36.0,12.3,17.3,1.71,6.5
0.0,288.8,306.2,34.2,89.4,2.1,319.3,27.0,36.0,12.6,17.2,1.69,5.9
0.0,286.8,305.2,29.4,83.0,1.5,312.4,26.0,38.0,11.9,16.9,1.76,5.3
0.0,286.4,303.5,37.8,98.3,1.9,325.8,26.0,36.0,13.0,16.7,1.31,5.4
0.0,285.5,301.8,38.2,95.4,2.7,329.0,30.0,36.0,13.5,16.7,1.2,5.5
0.0,284.9,301.0,36.9,91.5,2.2,330.8,28.0,36.0,13.6,16.5,1.19,5.3
