pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,281.8,299.8,24.0,68.6,3.4,313.4,38.0,42.0,10.2,16.2,1.43,5.9
0.0,283.8,297.9,27.6,60.4,3.9,281.6,41.0,44.0,9.5,15.7,1.31,5.6
0.0,281.3,298.1,32.4,85.5,2.8,343.1,35.0,43.0,10.3,15.5,1.07,5.4
0.0,280.1,300.8,25.7,88.1,2.1,352.8,32.0,44.0,10.7,15.3,1.36,5.7
1.3,282.8,300.7,27.6,77.3,3.5,320.4,0.0,31.0,10.9,15.3,1.39,6.0
0.0,280.5,297.0,32.0,83.3,3.3,309.7,37.0,42.0,11.5,15.2,1.02,5.1
0.0,278.5,293.4,31.2,74.4,4.2,326.2,41.0,43.0,11.1,15.0,0.87,5.1
0.0,277.5,291.4,30.7,69.0,7.4,335.9,57.0,45.0,10.5,14.6,0.8,5.4
0.0,277.9,296.9,26.9,84.4,5.9,321.6,52.0,46.0,10.7,14.4,1.08,6.0
0.0,280.5,300.3,23.7,76.6,3.7,365.2,43.0,48.0,10.4,14.1,1.42,6.6
0.0,282.9,301.5,24.2,71.2,2.0,364.6,34.0,50.0,9.7,13.9,1.55,6.1
13.1,282.5,298.9,31.1,79.4,2.8,325.4,0.0,29.0,13.5,15.0,1.18,5.5
9.1,284.2,292.4,49.7,73.7,4.9,286.7,0.0,23.0,16.2,16.1,0.67,4.5
0.0,280.5,297.7,32.6,88.6,4.4,251.1,37.0,35.0,14.9,16.0,1.03,5.1
0.0,280.8,298.1,28.6,78.5,3.3,372.4,36.0,39.0,13.4,15.8,1.17,6.1
1.6,281.9,298.4,29.4,76.0,2.5,356.5,0.0,28.0,12.8,15.7,1.2,5.7
5.0,280.6,295.5,37.3,87.3,3.2,269.3,0.0,25.0,14.7,16.3,0.84,4.5
0.0,280.2,299.3,31.1,95.7,3.1,357.2,33.0,37.0,14.1,16.3,1.11,5.8
1.0,283.4,303.0,26.4,81.8,2.3,367.0,0.0,27.0,13.3,16.0,1.57,6.4
7.6,284.5,298.0,39.5,82.4,3.3,279.7,0.0,24.0,15.5,16.5,0.99,5.0
0.5,284.1,300.1,33.8,83.0,2.6,354.3,30.0,35.0,14.1,16.4,1.2,5.9
10.8,282.2,290.3,63.1,93.7,4.5,211.8,0.0,18.0,17.9,17.8,0.33,3.0
0.0,278.9,291.9,42.4,88.6,5.3,378.6,37.0,30.0,16.6,17.7,0.62,5.0
0.0,277.9,299.4,25.7,94.5,4.8,378.6,39.0,34.0,14.9,17.4,1.22,6.7
0.0,282.6,302.4,24.8,78.7,4.2,381.6,38.0,36.0,13.2,17.3,1.57,7.4
0.0,281.6,302.0,24.5,81.2,3.2,373.3,35.0,39.0,12.1,16.9,1.52,6.8
1.5,282.0,297.2,28.2,67.0,3.4,362.0,0.0,28.0,11.5,16.3,1.19,6.0
0.0,276.7,289.1,44.3,90.0,3.6,296.4,34.0,37.0,12.0,16.4,0.49,3.8
0.0,276.4,298.6,21.6,83.7,1.3,358.2,28.0,43.0,11.1,15.8,1.27,5.1
0.0,281.1,304.6,17.7,71.5,2.7,345.1,37.0,46.0,9.8,15.4,1.96,6.8
