pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,289.6,309.9,15.9,64.3,3.7,307.0,72.0,86.0,6.7,5.9,3.14,7.9
0.0,288.4,309.1,13.5,56.6,3.3,295.4,69.0,87.0,6.6,6.0,2.88,7.5
0.0,288.9,307.1,16.7,60.9,2.3,304.1,58.0,85.0,6.7,6.1,2.44,6.2
0.0,288.7,306.2,21.2,69.7,2.3,301.3,56.0,83.0,7.2,6.1,2.23,5.9
0.0,290.0,307.7,20.4,67.9,2.4,299.6,57.0,83.0,7.5,6.2,2.61,6.2
0.0,290.6,309.2,17.2,62.0,2.9,298.9,62.0,83.0,7.4,6.2,3.0,6.9
0.0,290.5,309.5,14.7,56.0,2.3,286.2,58.0,84.0,7.1,6.3,2.99,6.3
0.0,290.1,308.9,15.4,59.0,2.0,295.9,55.0,84.0,7.0,6.3,2.83,6.0
0.0,289.1,308.2,17.0,65.5,1.7,292.3,52.0,83.0,7.1,6.4,2.63,5.5
0.0,288.9,308.1,17.4,65.4,2.2,287.6,55.0,83.0,7.3,6.5,2.73,5.9
0.0,286.8,305.5,18.1,67.6,2.4,276.5,57.0,82.0,7.5,6.5,2.35,5.7
0.0,285.3,301.5,20.5,66.6,2.6,289.1,58.0,80.0,7.7,6.6,1.51,5.4
0.0,284.8,303.2,24.7,85.9,2.7,283.9,55.0,77.0,8.9,6.8,1.88,5.3
0.0,287.6,306.8,15.5,60.5,2.5,284.2,57.0,79.0,8.3,6.8,2.64,6.0
0.0,288.4,308.9,10.9,51.8,1.5,282.7,51.0,82.0,7.6,6.8,2.76,5.3
0.0,289.4,309.0,15.4,60.9,1.9,277.0,53.0,81.0,7.4,6.9,2.7,5.6
0.0,288.9,308.5,18.4,70.2,2.6,275.0,57.0,80.0,7.7,6.9,2.64,6.1
0.0,290.9,308.9,17.1,60.4,2.0,270.8,53.0,80.0,7.5,6.9,2.81,5.6
0.0,289.8,308.7,17.7,68.2,2.1,268.2,54.0,80.0,7.7,7.0,2.74,5.6
0.0,286.3,305.7,20.7,81.0,2.1,267.9,51.0,77.0,8.5,7.1,2.2,5.1
0.0,284.2,296.6,34.4,82.7,1.7,268.7,44.0,71.0,9.7,7.3,1.08,3.8
0.0,284.0,300.8,25.9,83.3,1.7,268.0,44.0,71.0,10.2,7.6,1.43,4.2
0.0,285.3,303.8,22.4,79.9,2.3,266.5,49.0,71.0,10.3,7.7,1.93,5.0
0.0,286.6,305.8,17.6,68.7,2.5,265.4,53.0,73.0,9.7,7.8,2.36,5.6
0.0,287.9,307.8,13.3,57.8,2.8,263.0,58.0,75.0,8.7,7.8,2.8,6.2
0.0,289.8,309.9,10.1,48.0,1.7,260.3,50.0,78.0,7.8,7.7,3.2,5.2
0.0,290.1,312.6,8.9,50.2,2.7,257.4,61.0,80.0,7.2,7.6,3.37,6.8
0.0,291.7,308.1,19.0,61.7,2.2,212.7,52.0,77.0,7.3,7.5,2.97,5.1
0.0,285.7,304.1,18.0,69.7,2.3,218.7,53.0,77.0,7.7,7.6,2.19,4.8
0.0,283.3,297.1,24.9,69.5,4.9,256.7,71.0,74.0,8.2,7.6,1.25,5.2
