pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,290.4,303.9,39.5,95.7,3.0,314.1,36.0,45.0,13.8,13.0,1.25,5.8
0.0,291.7,306.3,37.3,96.4,3.0,305.7,36.0,45.0,14.0,13.1,1.48,6.1
0.0,293.7,306.1,39.6,88.8,3.6,272.4,39.0,44.0,13.6,13.1,1.51,6.0
0.0,291.4,305.8,40.2,100.0,3.9,311.6,40.0,43.0,14.3,13.3,1.31,6.2
0.0,290.8,305.2,39.5,100.0,3.9,313.8,39.0,42.0,14.7,13.4,1.3,6.2
0.0,290.4,304.4,39.0,97.4,3.5,318.2,37.0,42.0,14.8,13.5,1.28,6.1
0.0,290.5,305.3,34.9,92.8,2.7,313.5,34.0,43.0,14.4,13.4,1.49,6.0
0.0,289.8,304.7,37.4,99.3,4.0,304.6,40.0,42.0,14.7,13.5,1.32,6.1
0.0,288.5,301.5,48.7,100.0,3.7,310.5,36.0,40.0,15.4,13.7,0.77,5.1
0.0,288.5,303.2,42.6,100.0,3.9,313.3,37.0,40.0,15.6,13.8,1.0,5.6
0.0,290.7,306.2,31.3,88.3,2.9,312.9,35.0,43.0,14.6,13.8,1.7,6.3
0.0,293.0,309.0,24.7,74.7,3.2,304.6,39.0,46.0,12.8,13.6,2.34,7.1
0.0,290.2,306.5,31.8,93.8,4.2,299.8,42.0,45.0,13.1,13.6,1.66,6.7
0.0,289.2,302.2,48.3,100.0,4.2,303.1,39.0,41.0,14.3,13.7,0.82,5.2
0.0,288.3,300.2,50.9,100.0,3.9,299.0,36.0,39.0,15.2,13.8,0.69,4.8
0.0,286.7,299.4,48.1,100.0,4.1,306.9,37.0,39.0,15.7,14.0,0.71,4.8
0.0,286.6,302.0,37.7,100.0,3.0,295.6,33.0,39.0,15.8,14.1,1.08,5.1
0.0,288.6,303.9,32.3,90.9,2.0,299.6,29.0,41.0,15.0,14.1,1.45,5.3
0.0,288.6,303.7,33.8,93.2,2.9,294.0,33.0,41.0,14.6,14.1,1.38,5.5
0.0,288.4,300.9,38.2,88.8,3.4,295.0,36.0,41.0,14.2,14.1,1.14,5.3
0.0,287.9,300.3,42.1,96.0,2.4,299.6,30.0,40.0,14.6,14.1,0.97,4.8
0.0,287.9,299.9,46.6,100.0,2.4,290.0,29.0,39.0,15.3,14.2,0.82,4.5
0.0,288.5,302.9,36.7,95.3,2.7,292.4,32.0,40.0,15.1,14.2,1.25,5.2
0.0,289.6,304.0,37.4,96.2,3.5,286.3,35.0,40.0,15.1,14.2,1.31,5.6
0.0,291.0,305.5,34.1,89.1,3.4,284.4,36.0,41.0,14.4,14.2,1.58,5.9
0.0,291.1,306.3,31.9,87.6,3.1,283.9,35.0,42.0,13.8,14.2,1.71,6.0
0.0,293.0,308.4,25.7,74.1,2.7,279.9,35.0,45.0,12.4,14.0,2.26,6.2
0.0,296.3,313.0,18.4,61.0,3.0,280.1,40.0,50.0,10.7,13.7,3.35,7.4
0.0,296.4,315.4,16.7,64.2,3.7,279.5,46.0,53.0,9.6,13.3,3.75,8.5
0.0,297.2,311.5,23.4,63.7,2.5,244.6,39.0,53.0,9.0,13.0,2.96,6.3
