pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,290.2,310.2,9.6,38.7,3.5,364.6,66.0,78.0,6.2,8.3,3.35,9.1
0.0,294.0,305.8,14.5,33.1,2.5,317.3,56.0,78.0,5.7,8.2,2.86,7.2
0.0,295.1,308.2,16.3,38.7,4.4,344.0,73.0,80.0,5.4,8.1,3.09,9.3
0.0,293.0,310.5,12.5,40.4,4.1,360.4,73.0,82.0,5.2,7.9,3.4,9.7
0.0,293.3,310.5,11.9,38.3,4.2,359.8,75.0,83.0,5.0,7.7,3.46,9.8
0.0,292.7,311.3,11.0,39.1,4.8,362.3,82.0,85.0,4.8,7.4,3.57,10.5
0.0,292.0,311.5,9.6,37.2,4.9,365.8,85.0,86.0,4.6,7.2,3.64,10.8
0.0,291.3,310.0,10.9,39.3,5.8,358.5,92.0,86.0,4.6,7.1,3.32,11.0
0.0,290.3,308.2,11.8,40.3,3.8,360.2,74.0,86.0,4.6,7.1,2.99,8.9
0.0,288.8,305.5,16.3,48.9,2.4,363.7,59.0,85.0,5.0,7.0,2.41,7.2
0.0,287.8,305.5,17.1,59.5,3.3,370.9,66.0,84.0,5.4,7.0,2.29,7.9
0.0,285.3,302.6,19.9,66.4,3.2,368.7,64.0,82.0,6.0,7.0,1.83,7.1
0.0,284.5,299.5,35.3,93.7,3.8,361.1,61.0,74.0,8.3,7.1,1.1,6.1
0.0,284.4,302.1,33.6,100.0,4.0,359.1,60.0,70.0,10.2,7.5,1.24,6.5
0.0,288.8,303.1,41.0,100.0,3.6,351.7,53.0,65.0,11.7,7.9,1.19,6.4
0.0,287.9,301.9,39.2,95.1,3.1,359.0,49.0,63.0,12.3,8.2,1.19,6.3
0.0,287.7,303.8,29.6,84.3,2.9,359.9,50.0,65.0,11.8,8.4,1.62,6.8
0.0,289.8,306.7,20.9,65.6,3.0,358.9,54.0,69.0,10.3,8.4,2.32,7.6
0.0,290.0,305.6,24.3,69.0,3.9,355.7,60.0,69.0,9.6,8.4,2.08,7.8
0.0,290.0,308.5,18.1,63.7,4.1,364.5,65.0,73.0,8.7,8.3,2.62,8.9
0.0,293.4,310.7,15.5,52.5,3.1,362.7,60.0,75.0,7.8,8.1,3.22,8.6
0.0,293.2,309.6,17.6,55.1,3.8,359.5,66.0,76.0,7.3,8.0,2.97,8.9
0.0,291.4,307.7,17.0,54.0,3.5,368.2,64.0,77.0,6.9,7.9,2.7,8.5
0.0,291.1,309.5,15.0,55.0,2.3,359.3,55.0,79.0,6.6,7.8,2.96,7.6
0.0,292.2,310.6,12.9,49.0,3.4,355.8,66.0,80.0,6.2,7.8,3.29,8.8
0.0,294.2,312.8,9.3,39.5,3.4,356.2,69.0,83.0,5.6,7.6,3.96,9.4
0.0,295.2,313.1,8.8,36.7,3.6,354.4,72.0,85.0,5.1,7.4,4.12,9.7
0.0,295.5,311.6,10.5,37.7,3.2,341.7,68.0,86.0,4.9,7.2,3.81,8.8
0.0,295.0,311.1,8.2,32.5,4.2,357.7,80.0,88.0,4.5,7.0,3.86,10.0
0.0,293.8,311.3,8.3,35.2,5.6,358.6,93.0,89.0,4.3,6.9,3.78,11.4
