pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,292.3,306.8,11.6,33.6,3.2,342.7,75.0,96.0,3.8,5.2,3.03,8.1
0.0,291.6,309.2,9.1,33.0,2.5,349.7,69.0,97.0,3.8,5.1,3.4,7.8
0.0,293.6,309.0,6.2,23.1,2.2,353.8,68.0,100.0,3.5,5.0,3.68,7.5
0.0,295.5,307.1,9.4,24.9,2.6,347.6,71.0,99.0,3.4,4.9,3.42,7.8
0.0,288.0,305.2,10.7,37.1,3.1,344.3,75.0,98.0,3.8,4.9,2.64,7.7
0.0,287.2,301.0,8.3,26.4,3.3,346.4,79.0,99.0,3.7,4.8,2.3,7.4
0.0,288.2,303.6,8.3,28.5,2.2,349.8,67.0,100.0,3.6,4.7,2.59,6.8
0.0,288.8,304.7,11.2,35.8,3.1,347.2,75.0,98.0,3.9,4.7,2.61,7.7
0.0,291.3,308.6,9.9,34.6,2.0,348.4,64.0,99.0,3.9,4.7,3.26,7.2
0.0,291.3,309.4,7.6,29.9,3.9,353.0,86.0,100.0,3.8,4.6,3.49,9.3
0.0,295.7,311.5,10.4,32.4,3.7,345.9,82.0,99.0,3.8,4.6,3.93,9.4
0.0,294.2,309.5,17.1,46.6,2.1,337.9,63.0,97.0,4.4,4.6,3.15,7.3
0.0,294.6,308.2,23.2,54.7,2.9,312.4,66.0,92.0,5.1,4.7,2.72,7.5
0.0,296.7,311.1,18.4,46.5,3.0,338.4,70.0,94.0,5.3,4.8,3.45,8.4
0.0,294.3,312.0,11.9,39.6,2.6,343.1,68.0,96.0,5.0,4.8,3.79,8.2
0.0,295.1,309.7,7.0,23.8,2.8,350.6,74.0,99.0,4.4,4.7,3.84,8.3
0.0,292.5,310.1,4.9,22.5,3.8,353.2,87.0,101.0,3.8,4.6,3.83,9.4
0.0,292.4,309.5,4.9,22.8,2.6,353.5,75.0,102.0,3.4,4.5,3.71,8.0
0.0,296.9,308.0,8.3,22.8,1.9,347.2,66.0,102.0,3.3,4.4,3.67,7.1
0.0,296.4,309.6,9.7,27.9,2.3,341.7,69.0,102.0,3.4,4.4,3.75,7.7
0.0,298.1,312.3,7.0,23.6,1.9,342.3,67.0,103.0,3.2,4.3,4.46,7.4
0.0,296.7,312.3,6.4,24.2,2.2,342.3,71.0,104.0,3.1,4.2,4.36,7.8
0.0,297.8,313.0,4.3,19.2,2.4,344.1,75.0,106.0,2.8,4.1,4.72,8.1
0.0,297.7,313.8,3.5,18.1,2.5,344.6,77.0,107.0,2.6,4.0,4.91,8.3
0.0,298.6,313.9,4.2,18.9,2.7,343.8,80.0,108.0,2.5,4.0,4.96,8.6
0.0,298.2,314.4,2.8,16.6,2.8,345.5,82.0,109.0,2.3,3.8,5.12,8.8
0.0,295.0,314.0,3.2,20.0,3.2,344.3,87.0,110.0,2.3,3.7,4.74,9.2
0.0,294.8,314.2,2.2,17.7,3.4,346.1,91.0,111.0,2.2,3.6,4.84,9.5
0.0,295.9,313.2,3.2,18.4,2.3,304.7,77.0,111.0,2.1,3.6,4.67,7.6
0.4,299.3,312.4,5.9,20.4,2.0,288.3,70.0,108.0,2.4,3.6,4.66,7.0
