pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,282.2,293.0,44.2,88.4,5.4,348.2,42.0,39.0,14.1,14.8,0.63,4.8
0.0,281.9,296.9,30.1,82.9,4.4,366.1,41.0,42.0,13.1,14.6,1.02,5.9
0.0,283.5,301.0,22.2,74.6,3.5,356.2,39.0,46.0,11.7,14.2,1.49,6.6
0.0,287.4,305.1,18.1,62.7,2.6,358.1,37.0,50.0,10.2,13.7,2.09,7.0
0.0,289.7,305.4,22.1,64.0,2.0,357.6,34.0,52.0,9.3,13.4,2.06,6.6
0.0,289.1,304.3,26.4,71.8,3.2,362.1,41.0,52.0,9.1,13.2,1.77,7.1
0.0,286.8,299.9,33.6,78.7,2.7,354.0,37.0,50.0,9.4,13.1,1.21,5.9
0.0,286.7,292.9,56.9,81.7,3.2,308.4,35.0,45.0,10.6,13.1,0.55,4.3
2.2,285.3,292.2,62.5,93.4,4.0,244.0,0.0,30.0,12.9,13.5,0.38,3.4
0.0,284.9,292.8,57.7,96.4,2.5,299.9,30.0,40.0,13.9,13.5,0.43,4.0
0.0,286.0,293.7,49.1,82.6,1.8,292.7,27.0,42.0,13.4,13.4,0.66,4.2
0.0,287.0,302.4,25.6,76.5,3.1,348.6,38.0,48.0,12.1,13.3,1.56,6.5
0.0,289.8,305.5,21.2,66.5,2.5,352.9,37.0,51.0,10.6,13.1,2.06,6.9
0.0,286.0,302.2,26.0,81.5,3.7,355.8,43.0,51.0,10.4,13.0,1.48,6.7
0.0,285.3,291.2,60.6,88.7,5.4,351.0,45.0,44.0,11.7,13.1,0.42,4.3
0.0,283.8,292.6,47.4,86.2,6.9,356.9,53.0,45.0,12.1,12.9,0.61,4.9
0.0,281.9,291.8,39.1,79.1,8.0,365.1,60.0,47.0,11.8,12.7,0.7,5.3
0.0,282.8,296.9,24.6,70.5,5.2,364.3,51.0,52.0,10.7,12.5,1.18,6.5
0.0,283.8,301.9,17.0,68.0,3.9,356.2,47.0,55.0,9.6,12.3,1.71,7.2
0.0,287.4,301.6,25.3,70.5,3.8,353.0,45.0,55.0,9.2,12.2,1.56,6.9
0.0,286.1,301.6,27.0,80.5,5.3,337.2,53.0,54.0,9.4,12.2,1.43,7.0
0.0,283.8,293.4,51.9,98.0,6.9,351.3,54.0,47.0,11.5,12.3,0.5,4.6
0.0,283.4,293.2,43.8,86.0,4.4,276.3,43.0,48.0,11.8,12.2,0.67,4.3
0.0,284.7,297.0,37.1,86.5,4.0,351.5,43.0,50.0,11.8,12.1,0.92,5.6
0.0,285.7,297.8,36.8,84.6,5.6,343.1,51.0,50.0,11.7,12.1,0.99,6.0
0.0,284.6,294.5,41.9,82.9,6.5,353.8,54.0,49.0,11.7,12.1,0.77,5.5
0.0,283.9,300.2,22.9,75.6,4.4,367.2,48.0,53.0,10.8,12.1,1.41,6.9
0.0,285.9,300.3,21.6,63.9,2.4,364.8,38.0,55.0,9.7,11.9,1.56,6.2
0.0,285.7,296.2,41.4,84.7,2.3,355.6,35.0,52.0,10.4,11.8,0.84,5.2
0.0,285.5,295.2,45.5,87.5,3.3,359.7,39.0,50.0,11.2,11.8,0.72,5.2
