pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.1,311.7,10.6,54.9,3.4,358.3,54.0,73.0,6.2,8.9,3.31,9.0
0.0,285.4,309.9,12.7,63.6,3.0,358.6,51.0,73.0,6.3,8.8,2.87,8.2
0.0,285.3,311.0,8.6,51.0,2.6,367.1,50.0,75.0,5.9,8.6,3.25,8.3
0.0,287.1,310.7,12.4,58.6,2.4,358.9,48.0,75.0,5.9,8.5,3.06,7.8
0.0,288.5,310.8,15.2,63.1,3.0,352.6,51.0,74.0,6.1,8.4,2.98,8.2
0.0,290.0,310.5,15.4,57.1,3.2,344.6,53.0,75.0,6.1,8.3,3.02,8.3
0.0,288.5,311.0,16.8,69.3,3.7,345.5,56.0,74.0,6.5,8.2,2.9,8.7
0.0,290.4,312.9,16.7,67.6,4.5,340.4,61.0,74.0,6.7,8.2,3.24,9.7
0.0,291.2,314.0,17.5,70.9,3.3,340.5,53.0,74.0,6.9,8.1,3.37,8.8
0.0,293.3,308.8,25.8,65.6,2.9,178.0,46.0,70.0,7.2,8.1,2.47,5.7
0.0,292.2,307.9,28.1,72.0,3.0,239.8,46.0,69.0,7.7,8.1,2.21,6.2
0.5,289.7,299.8,45.9,86.7,2.6,241.9,39.0,61.0,9.5,8.4,0.84,4.3
0.0,289.3,309.0,26.5,92.8,2.6,251.8,42.0,64.0,10.3,8.6,2.2,6.1
0.0,291.7,311.7,22.3,80.6,2.9,307.0,45.0,65.0,10.0,8.6,2.79,7.5
0.0,290.7,310.2,19.6,71.4,2.8,319.1,46.0,67.0,9.4,8.6,2.72,7.4
0.0,287.0,304.7,32.5,100.0,2.7,315.9,41.0,61.0,11.0,8.9,1.43,5.9
0.0,284.7,305.1,33.2,100.0,2.7,322.7,40.0,59.0,12.2,9.2,1.35,5.9
0.0,284.8,306.1,24.9,99.8,2.8,326.3,41.0,58.0,12.8,9.4,1.77,6.4
0.0,284.1,306.7,23.3,100.0,3.5,324.0,45.0,57.0,13.2,9.6,1.86,6.9
0.0,284.3,304.2,27.5,100.0,3.1,319.2,41.0,55.0,13.6,9.9,1.51,6.1
0.0,283.2,304.6,26.4,100.0,2.8,320.8,39.0,54.0,13.8,10.1,1.56,6.0
0.0,284.0,306.1,21.5,93.1,3.0,318.6,41.0,55.0,13.3,10.3,1.92,6.6
0.0,284.9,306.7,17.5,77.6,3.4,321.1,45.0,58.0,11.9,10.2,2.21,7.2
0.0,284.2,308.5,12.8,71.1,3.4,325.5,47.0,61.0,10.5,10.1,2.61,7.8
0.0,285.7,309.8,10.1,59.1,4.0,322.4,53.0,65.0,9.1,9.9,2.96,8.7
0.0,286.5,311.5,9.7,60.1,3.1,321.2,49.0,67.0,8.1,9.7,3.25,8.1
0.0,287.3,313.1,6.9,50.9,2.7,319.2,48.0,70.0,7.2,9.5,3.73,7.9
0.0,289.4,312.3,10.4,55.0,2.4,258.4,46.0,71.0,6.8,9.3,3.59,6.9
0.0,287.9,312.9,14.0,76.0,3.1,308.4,50.0,70.0,7.2,9.2,3.45,8.1
0.0,287.2,312.3,13.6,75.4,3.6,309.8,53.0,69.0,7.5,9.2,3.22,8.4
