pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.3,301.1,27.6,94.7,2.9,351.8,46.0,60.0,9.2,10.9,1.3,6.1
0.0,286.2,302.0,21.8,74.8,2.2,350.8,43.0,62.0,9.0,10.6,1.64,6.2
0.0,287.3,303.5,27.6,89.9,2.4,349.1,43.0,59.0,9.9,10.7,1.53,6.3
0.0,288.0,301.2,36.4,93.6,3.7,347.3,48.0,55.0,10.9,10.9,1.16,6.2
0.0,286.4,299.0,43.5,100.0,3.2,348.9,42.0,51.0,12.4,11.3,0.82,5.5
0.0,287.0,299.2,38.7,93.4,2.4,350.2,37.0,51.0,12.7,11.4,1.0,5.6
0.0,287.8,301.3,38.0,98.6,2.3,346.1,36.0,50.0,13.3,11.5,1.1,5.8
0.0,289.2,302.7,37.1,96.1,2.1,346.6,35.0,50.0,13.5,11.5,1.23,6.0
0.0,288.9,303.3,35.6,97.8,2.1,348.9,35.0,50.0,13.7,11.6,1.29,6.1
0.0,288.9,305.9,27.5,92.5,1.9,351.1,35.0,51.0,13.2,11.7,1.73,6.4
0.0,289.3,307.1,26.9,94.8,2.3,337.1,37.0,51.0,13.0,11.8,1.84,6.6
0.0,289.4,307.4,23.5,86.8,2.6,321.4,40.0,52.0,12.2,11.8,2.04,6.8
0.0,288.8,305.1,26.5,86.8,2.8,318.8,41.0,52.0,11.8,11.8,1.74,6.5
0.0,288.3,306.7,22.4,86.3,3.3,348.1,46.0,55.0,11.3,11.7,1.99,7.4
0.0,289.5,305.8,28.4,91.1,3.0,344.4,43.0,54.0,11.5,11.6,1.72,6.9
1.2,289.4,299.3,48.8,97.8,4.2,342.9,0.0,35.0,13.1,11.8,0.81,5.7
0.0,286.0,298.1,46.8,100.0,3.9,340.1,42.0,46.0,13.9,12.0,0.7,5.2
0.0,285.9,303.5,31.2,100.0,2.8,349.0,38.0,48.0,14.1,12.2,1.37,6.3
0.0,289.1,301.9,35.9,87.8,3.1,351.0,39.0,48.0,13.4,12.3,1.31,6.3
0.0,287.0,304.1,30.9,99.5,3.0,352.9,39.0,48.0,13.6,12.4,1.46,6.6
0.0,286.7,308.0,19.8,89.4,2.4,353.8,38.0,51.0,12.7,12.3,2.2,7.1
0.0,290.7,309.1,20.3,76.2,2.4,345.3,39.0,53.0,11.4,12.1,2.48,7.3
0.0,290.1,310.8,16.7,75.1,2.8,354.2,44.0,57.0,10.3,11.9,2.82,8.0
0.0,288.9,310.5,16.7,79.4,3.3,355.0,48.0,58.0,9.8,11.7,2.71,8.3
0.0,288.6,308.3,22.8,89.8,2.9,351.9,44.0,56.0,10.2,11.7,2.16,7.4
0.0,287.8,307.1,20.7,82.6,2.6,356.1,43.0,57.0,10.0,11.6,2.14,7.2
0.0,286.9,307.9,18.4,83.4,2.9,353.8,46.0,58.0,9.9,11.5,2.27,7.5
0.0,289.6,311.3,14.3,71.5,2.4,341.9,45.0,61.0,9.1,11.3,2.99,7.6
0.0,293.0,314.5,12.8,64.6,2.5,339.5,47.0,63.0,8.2,11.1,3.71,8.3
0.0,292.2,313.0,13.9,65.9,2.7,339.7,49.0,65.0,7.7,10.8,3.38,8.2
