pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.1,295.3,55.2,100.0,3.6,337.8,29.0,31.0,17.2,16.0,0.49,4.7
0.0,286.8,299.0,44.7,100.0,3.5,336.6,30.0,33.0,16.7,16.0,0.79,5.4
0.0,286.5,303.3,34.7,100.0,3.0,336.3,29.0,35.0,16.0,16.0,1.18,6.0
0.0,285.5,300.5,37.8,100.0,4.0,341.2,33.0,35.0,15.7,15.9,0.97,5.8
0.0,285.1,296.3,49.8,100.0,4.1,339.1,32.0,33.0,15.8,15.9,0.57,4.9
0.0,285.5,299.2,32.3,91.0,3.0,342.6,30.0,37.0,14.8,15.8,1.13,5.8
0.0,285.0,300.2,24.3,80.8,2.8,348.8,32.0,40.0,13.2,15.5,1.4,6.1
0.0,283.8,296.8,33.0,89.8,3.8,347.6,36.0,40.0,12.9,15.3,0.98,5.7
0.0,283.9,297.5,32.4,91.6,2.9,353.1,32.0,40.0,12.8,15.2,1.01,5.6
0.0,283.6,300.3,29.5,100.0,2.2,292.6,29.0,40.0,13.3,15.1,1.17,5.1
0.0,283.5,298.9,30.7,97.4,2.9,347.0,32.0,40.0,13.4,15.0,1.08,5.7
0.0,285.4,299.7,28.3,85.6,3.7,346.1,37.0,42.0,12.6,14.8,1.27,6.3
0.0,285.1,300.4,28.3,90.4,3.4,347.6,37.0,43.0,12.4,14.7,1.28,6.2
0.0,285.0,300.6,29.2,94.1,3.9,345.7,39.0,43.0,12.5,14.6,1.25,6.3
0.0,285.7,303.2,26.3,96.0,2.9,345.1,35.0,43.0,12.6,14.5,1.49,6.4
0.0,288.6,307.0,22.8,89.4,2.9,343.5,36.0,45.0,12.1,14.3,1.99,7.1
0.0,289.5,308.5,24.3,92.2,3.1,346.6,37.0,46.0,12.0,14.2,2.14,7.5
0.0,291.1,308.3,24.3,83.5,2.8,346.4,37.0,47.0,11.4,14.0,2.22,7.4
0.0,289.5,307.5,23.1,84.6,3.5,348.1,41.0,48.0,11.0,13.8,2.13,7.7
0.0,286.7,305.3,22.5,87.3,3.7,350.3,43.0,49.0,10.9,13.6,1.87,7.4
0.0,286.3,304.7,18.6,75.8,2.9,359.8,40.0,51.0,10.1,13.4,1.99,7.1
0.0,285.0,302.3,22.0,81.1,3.0,355.9,41.0,52.0,9.9,13.2,1.64,6.7
0.0,284.8,302.0,25.6,90.1,3.3,353.8,42.0,51.0,10.5,13.1,1.47,6.6
0.0,285.5,302.3,25.6,87.9,3.1,351.6,41.0,51.0,10.7,13.0,1.52,6.5
0.0,285.8,302.4,29.2,95.7,2.9,350.1,39.0,49.0,11.5,13.0,1.4,6.3
0.0,287.8,307.5,20.6,86.0,3.3,344.2,43.0,51.0,11.1,12.8,2.17,7.6
0.0,291.2,308.9,18.5,71.0,3.4,339.9,46.0,54.0,10.0,12.6,2.59,8.0
0.0,293.4,307.7,22.5,67.7,3.5,335.0,47.0,55.0,9.3,12.4,2.44,7.9
0.0,293.3,308.1,22.9,70.1,3.0,340.1,44.0,57.0,8.8,12.2,2.44,7.6
0.0,293.2,309.0,23.0,73.9,2.9,341.1,44.0,57.0,8.7,12.0,2.49,7.6
