pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.3,298.9,38.8,100.0,2.4,246.7,26.0,33.0,16.8,16.2,0.84,3.7
0.0,281.9,297.0,46.0,100.0,2.5,229.9,25.0,31.0,17.1,16.3,0.56,3.2
0.0,283.4,298.1,37.5,100.0,4.7,247.1,34.0,32.0,17.1,16.3,0.88,4.3
0.0,282.2,299.9,32.4,100.0,1.9,228.0,24.0,33.0,17.0,16.3,1.03,3.6
0.0,283.2,296.7,41.2,100.0,2.3,226.0,24.0,31.0,17.2,16.4,0.75,3.3
0.0,282.8,295.5,42.7,100.0,6.4,244.4,39.0,31.0,17.3,16.5,0.69,4.0
0.0,281.8,303.4,22.8,100.0,2.9,240.1,28.0,34.0,16.9,16.5,1.46,4.7
0.0,284.3,305.8,20.1,96.6,2.3,233.6,27.0,35.0,16.2,16.4,1.82,4.7
0.0,285.6,307.2,17.5,87.8,2.8,231.8,30.0,37.0,14.9,16.2,2.1,5.3
0.0,286.2,307.7,21.5,99.7,2.4,228.8,28.0,37.0,15.2,16.1,1.96,4.9
0.0,286.1,303.3,33.3,100.0,2.9,126.8,28.0,33.0,15.7,16.2,1.21,3.4
0.0,285.1,306.6,22.9,100.0,1.8,223.2,25.0,36.0,15.8,16.2,1.76,4.2
0.0,285.6,306.1,19.4,88.5,1.2,207.9,24.0,37.0,14.8,16.0,1.93,3.6
0.0,283.9,302.3,25.9,97.7,1.2,216.0,23.0,36.0,15.1,16.0,1.37,3.2
0.0,283.5,302.2,29.5,100.0,1.9,221.3,25.0,35.0,15.6,16.0,1.21,3.6
0.0,284.2,298.7,36.8,100.0,3.5,220.8,31.0,34.0,16.2,16.1,0.91,3.7
0.0,283.1,299.3,34.5,100.0,1.5,218.0,23.0,34.0,16.5,16.1,0.94,3.0
0.0,282.9,297.6,35.0,100.0,4.3,207.4,33.0,33.0,16.8,16.2,0.89,3.8
0.0,282.7,295.1,42.5,100.0,7.8,212.4,44.0,32.0,17.2,16.3,0.66,3.8
0.0,287.5,295.8,49.7,89.4,7.6,212.1,43.0,32.0,16.6,16.3,0.69,3.9
0.0,286.0,292.9,61.7,99.0,5.8,209.1,35.0,29.0,17.3,16.4,0.38,2.7
0.0,286.2,295.7,49.1,95.3,2.7,209.0,25.0,31.0,17.2,16.4,0.64,2.9
0.0,286.0,296.4,46.2,95.7,4.2,201.1,31.0,31.0,17.1,16.5,0.71,3.3
0.0,279.2,293.1,52.2,100.0,8.9,205.3,45.0,29.0,17.7,16.6,0.31,2.4
0.0,277.6,297.7,13.2,72.6,7.5,212.0,50.0,37.0,15.1,16.2,1.34,6.1
0.0,278.6,300.6,4.3,48.2,2.0,208.2,31.0,43.0,12.1,15.7,1.86,3.8
0.0,279.6,301.5,8.4,61.9,1.6,203.4,30.0,46.0,10.5,15.4,1.81,3.4
0.0,278.5,300.5,12.3,76.8,4.3,194.0,44.0,46.0,10.4,15.1,1.57,5.1
0.0,277.9,300.2,18.8,100.0,6.1,197.8,49.0,43.0,12.4,15.1,1.31,5.4
0.0,279.1,304.3,12.1,90.7,3.5,197.5,39.0,44.0,12.6,15.0,1.87,5.1
