pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,287.1,301.6,16.2,40.2,3.4,302.1,71.0,90.0,5.3,5.7,2.09,6.4
0.0,287.2,302.2,14.8,37.5,3.9,300.8,76.0,90.0,5.3,5.7,2.19,6.9
0.0,288.4,302.1,14.0,33.2,4.3,274.0,81.0,91.0,5.1,5.7,2.19,7.1
0.0,288.6,301.4,16.0,37.2,4.9,278.4,85.0,90.0,5.2,5.6,1.99,7.3
0.0,286.8,300.2,20.0,53.2,4.4,294.6,77.0,88.0,5.7,5.7,1.8,6.5
0.0,286.0,299.8,20.0,53.9,4.0,277.9,73.0,87.0,6.1,5.8,1.7,6.0
0.0,285.8,298.9,21.9,55.2,2.9,245.9,61.0,85.0,6.5,5.8,1.74,5.0
0.0,284.0,297.0,19.4,53.6,3.6,276.4,69.0,85.0,6.7,5.9,1.54,5.4
0.0,282.4,293.6,22.4,52.1,3.2,280.6,64.0,84.0,6.9,6.0,1.23,4.7
0.0,284.1,297.8,15.2,44.5,3.9,277.2,73.0,86.0,6.6,6.0,1.71,5.8
0.0,286.0,299.3,12.2,36.1,3.4,269.5,70.0,88.0,6.1,6.0,1.6,5.8
0.0,287.3,302.0,18.6,52.0,3.4,264.7,67.0,86.0,6.3,6.0,2.12,5.9
0.0,288.2,302.0,14.3,40.6,1.7,267.8,54.0,87.0,6.0,6.0,2.25,4.7
0.0,289.1,303.6,10.7,34.6,5.5,265.6,91.0,89.0,5.6,5.9,2.53,8.0
0.0,288.9,303.6,9.8,34.0,3.6,262.5,75.0,91.0,5.3,5.8,2.43,6.6
0.0,285.5,300.6,14.5,47.0,3.9,259.7,75.0,89.0,5.5,5.8,1.87,6.1
0.6,282.2,294.4,24.9,62.9,4.2,259.2,72.0,84.0,6.4,5.9,1.18,4.8
0.0,280.6,291.6,28.2,67.0,3.0,257.6,59.0,81.0,7.3,6.1,0.95,3.9
0.0,280.7,294.3,23.3,61.8,2.4,256.9,56.0,81.0,7.5,6.2,1.21,4.0
0.0,284.2,298.0,15.7,45.0,3.4,254.4,67.0,84.0,7.1,6.2,1.76,5.2
0.0,286.1,300.9,9.6,33.4,4.3,256.2,79.0,87.0,6.3,6.1,2.13,6.5
0.0,287.6,302.2,9.2,30.9,3.7,235.7,75.0,89.0,5.6,6.1,2.16,6.2
0.0,288.4,303.0,13.4,39.4,3.4,241.3,71.0,88.0,5.5,6.0,2.19,5.9
0.0,289.1,302.4,16.7,44.3,5.0,240.7,84.0,87.0,5.7,6.0,2.31,6.8
0.0,288.2,299.9,15.2,39.2,5.6,235.6,89.0,88.0,5.7,6.0,2.13,6.8
0.0,280.3,294.1,17.7,52.5,6.4,210.8,92.0,85.0,6.1,6.0,1.21,5.4
0.0,278.7,288.4,31.0,61.5,4.0,233.1,67.0,81.0,7.0,6.1,0.73,3.5
0.0,279.7,294.3,21.6,61.0,3.4,227.5,64.0,82.0,7.4,6.2,1.03,4.1
0.0,284.8,299.8,18.1,52.5,5.9,231.1,87.0,83.0,7.3,6.3,2.02,6.4
0.0,289.1,303.3,7.2,25.8,9.0,232.4,122.0,88.0,6.1,6.2,2.48,9.8
