pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,280.9,296.9,16.8,44.8,4.0,347.7,68.0,77.0,6.9,7.8,1.5,6.6
0.0,278.0,289.9,20.8,43.2,6.2,356.2,83.0,77.0,6.7,7.8,0.99,5.9
0.0,277.6,289.5,23.8,49.1,3.3,252.4,58.0,75.0,6.8,7.7,0.91,4.3
0.0,278.5,291.7,23.3,52.0,3.0,348.2,57.0,76.0,6.9,7.7,1.02,5.1
0.0,281.5,295.2,22.5,51.0,2.5,348.2,54.0,77.0,6.9,7.6,1.28,5.5
0.0,283.3,299.6,19.1,50.5,2.7,347.1,57.0,79.0,6.8,7.5,1.69,6.3
0.0,285.0,299.0,22.2,50.3,4.0,330.3,67.0,78.0,6.8,7.5,1.63,6.8
0.0,284.9,299.8,21.3,50.9,2.9,349.4,58.0,78.0,6.8,7.5,1.7,6.5
0.0,285.3,299.9,18.4,43.7,3.9,350.7,68.0,80.0,6.5,7.4,1.82,7.2
0.0,284.9,300.0,18.5,45.2,3.0,337.2,61.0,80.0,6.3,7.4,1.8,6.5
0.0,288.1,299.8,23.9,46.4,3.4,343.6,63.0,79.0,6.3,7.3,1.77,6.8
0.0,287.4,302.9,19.1,47.0,2.9,347.5,60.0,81.0,6.2,7.2,2.1,7.0
0.0,291.8,307.8,13.8,35.0,2.9,350.0,64.0,84.0,5.7,7.1,3.06,8.0
0.0,293.6,308.7,12.6,32.3,2.8,354.2,64.0,86.0,5.3,6.9,3.31,8.1
0.0,293.5,308.1,12.7,31.8,2.9,353.5,66.0,87.0,4.9,6.8,3.23,8.1
0.0,293.2,308.0,14.7,36.3,2.8,350.3,64.0,87.0,4.9,6.7,3.09,8.0
0.0,292.0,306.6,17.4,41.9,2.5,350.7,60.0,86.0,5.0,6.7,2.73,7.4
0.0,290.6,306.1,16.5,42.5,3.3,354.3,68.0,86.0,5.1,6.6,2.63,8.0
0.0,287.9,304.2,16.1,44.2,2.8,357.7,64.0,87.0,5.2,6.5,2.32,7.3
0.0,284.2,297.7,23.9,54.6,3.1,279.3,61.0,83.0,5.8,6.5,1.44,5.6
0.0,282.1,295.0,23.9,53.2,3.4,359.2,64.0,82.0,6.2,6.5,1.24,6.0
0.0,280.8,293.9,22.4,51.1,3.4,360.5,64.0,82.0,6.4,6.6,1.19,5.8
0.0,280.2,293.2,19.6,45.3,3.8,371.3,69.0,83.0,6.3,6.6,1.2,6.0
0.0,283.3,297.8,12.3,32.5,3.4,364.0,69.0,86.0,5.8,6.5,1.76,6.9
0.0,285.5,301.2,18.2,48.3,3.1,357.8,65.0,85.0,5.8,6.5,1.89,7.0
0.0,289.3,304.0,24.0,56.9,3.8,354.8,69.0,83.0,6.2,6.5,2.05,7.7
0.0,289.3,302.8,28.4,62.2,3.5,352.3,64.0,81.0,6.7,6.5,1.8,7.2
0.0,288.7,302.2,23.7,52.8,3.9,357.2,69.0,82.0,6.7,6.5,1.92,7.5
0.0,292.1,306.1,14.0,33.5,3.6,326.6,70.0,85.0,6.0,6.4,2.85,8.2
0.0,295.1,309.2,11.9,29.1,2.3,282.2,60.0,88.0,5.4,6.3,3.52,7.0
