pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.1,304.8,24.0,79.3,3.8,354.9,50.0,63.0,8.4,10.2,1.85,7.5
0.0,289.5,309.2,18.2,60.0,3.0,356.1,47.0,65.0,7.8,10.0,2.73,8.1
0.0,291.3,311.3,14.5,49.5,3.9,359.7,54.0,68.0,7.2,9.8,3.3,9.5
0.0,289.0,307.2,20.9,67.6,5.2,363.3,61.0,67.0,7.4,9.7,2.33,9.1
0.0,287.2,303.9,28.1,80.8,3.7,361.8,49.0,64.0,8.4,9.7,1.69,7.2
0.0,285.8,301.6,30.4,83.0,4.0,363.8,49.0,62.0,9.2,9.8,1.42,6.8
0.0,284.2,297.7,42.2,97.7,5.3,360.9,53.0,56.0,11.1,10.0,0.87,5.8
0.0,284.7,304.7,22.0,80.5,4.4,361.9,52.0,60.0,10.7,10.0,1.88,7.8
0.0,288.5,305.9,20.4,63.7,3.6,219.9,47.0,61.0,9.6,9.9,2.23,6.6
0.0,288.6,309.6,14.1,57.9,3.7,347.9,52.0,66.0,8.5,9.8,2.91,8.8
0.0,288.1,308.4,13.2,53.3,4.4,360.8,58.0,68.0,7.7,9.6,2.8,9.3
0.0,288.3,310.9,15.3,67.1,4.7,356.7,60.0,68.0,7.6,9.5,2.97,9.8
0.0,287.7,309.3,17.7,71.9,3.7,355.7,53.0,68.0,7.7,9.4,2.62,8.5
0.0,288.6,308.4,21.1,74.7,2.9,360.1,46.0,67.0,8.1,9.3,2.4,7.7
0.0,290.5,309.0,21.4,69.6,4.1,347.4,54.0,67.0,8.1,9.2,2.54,8.6
0.0,293.5,307.7,27.9,67.6,4.4,309.5,54.0,65.0,8.4,9.2,2.3,8.0
0.0,290.6,311.4,23.8,85.5,4.0,339.7,52.0,64.0,9.2,9.3,2.61,8.6
0.0,289.8,310.1,21.2,76.4,4.0,352.8,52.0,64.0,9.4,9.4,2.61,8.7
0.0,288.9,311.2,16.1,68.4,3.6,352.8,51.0,66.0,8.8,9.3,2.98,8.8
0.0,289.3,312.3,13.7,62.7,3.4,355.0,51.0,68.0,8.1,9.2,3.29,9.0
0.0,291.2,313.1,13.7,58.1,3.3,345.7,52.0,70.0,7.6,9.0,3.52,9.0
0.0,289.8,312.4,15.1,65.8,3.9,353.9,56.0,70.0,7.5,8.9,3.24,9.4
0.0,290.4,307.8,21.3,65.2,4.8,336.0,60.0,69.0,7.6,8.9,2.45,8.7
0.0,292.6,308.7,24.8,68.1,5.1,340.0,61.0,68.0,8.0,8.9,2.47,9.0
0.0,292.4,310.2,22.6,69.2,4.2,321.6,55.0,68.0,8.3,8.8,2.7,8.6
0.0,292.2,311.8,21.4,72.7,3.1,336.7,48.0,67.0,8.7,8.9,2.91,8.2
0.0,290.9,312.9,18.0,72.3,4.0,340.1,55.0,68.0,8.5,8.9,3.17,9.3
0.0,292.5,315.1,12.6,56.2,3.4,344.2,53.0,71.0,7.9,8.7,3.96,9.4
0.0,290.9,312.5,12.8,54.7,4.1,340.6,59.0,73.0,7.2,8.6,3.48,9.6
0.0,290.8,312.4,13.6,57.2,4.2,347.1,59.0,73.0,6.9,8.5,3.41,9.7
