pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,284.2,304.8,20.6,86.7,3.9,336.8,44.0,47.0,13.9,13.1,1.81,7.1
0.0,285.5,304.6,18.8,73.9,4.6,338.5,50.0,50.0,12.2,12.9,1.93,7.7
0.0,285.7,302.5,24.3,78.6,3.4,336.6,43.0,50.0,11.4,12.8,1.59,6.5
0.0,284.8,299.8,33.2,91.4,2.2,337.0,34.0,48.0,11.9,12.8,1.13,5.3
0.0,285.3,298.5,36.2,88.0,2.1,334.6,33.0,48.0,12.2,12.8,1.03,5.1
0.0,286.5,299.5,36.6,87.4,1.9,331.8,32.0,47.0,12.4,12.7,1.09,5.2
0.0,286.9,299.2,38.1,86.6,3.0,332.1,38.0,47.0,12.5,12.6,1.06,5.5
1.1,285.5,290.8,70.8,97.6,3.4,337.4,35.0,40.0,14.3,12.9,0.26,3.9
0.0,285.5,291.4,61.9,90.0,2.6,311.7,31.0,40.0,14.6,13.1,0.42,4.0
0.0,284.7,294.4,46.7,88.9,2.8,343.2,34.0,43.0,14.2,13.2,0.68,4.8
0.0,285.3,295.2,46.2,89.1,2.7,341.7,34.0,43.0,13.9,13.2,0.72,4.8
0.0,286.5,296.3,43.5,83.7,2.9,344.3,35.0,44.0,13.3,13.1,0.85,5.2
0.0,285.3,295.9,44.9,90.6,4.7,344.3,44.0,44.0,13.4,13.1,0.75,5.2
0.0,285.7,293.9,50.6,86.7,3.3,342.0,36.0,43.0,13.4,13.1,0.64,4.8
0.0,286.9,293.6,54.4,84.1,2.4,338.9,32.0,43.0,13.3,13.1,0.61,4.7
0.0,287.3,294.6,54.9,87.8,2.5,342.2,32.0,43.0,13.4,13.1,0.61,4.8
0.4,286.4,294.2,57.8,94.9,3.3,339.1,35.0,41.0,14.1,13.3,0.5,4.6
0.0,286.5,293.0,59.1,89.4,2.7,327.4,32.0,41.0,14.2,13.3,0.5,4.4
0.0,285.9,294.0,53.5,90.4,2.8,326.3,33.0,41.0,14.2,13.4,0.58,4.5
0.5,287.1,295.1,50.1,84.7,2.7,343.4,33.0,42.0,13.8,13.4,0.71,5.0
0.0,286.9,292.9,59.3,86.9,2.9,330.8,33.0,41.0,13.9,13.4,0.51,4.5
0.0,286.2,295.0,50.8,90.1,4.3,271.8,40.0,41.0,13.8,13.4,0.65,4.4
0.0,286.1,293.6,56.1,90.9,3.8,264.8,36.0,40.0,14.1,13.5,0.53,4.0
0.0,287.0,296.6,46.0,86.5,3.2,347.8,35.0,42.0,13.7,13.5,0.81,5.3
0.0,287.7,298.3,43.0,86.4,3.3,346.0,37.0,43.0,13.2,13.4,0.94,5.6
0.0,287.5,296.9,49.9,91.5,2.4,291.9,30.0,41.0,13.6,13.4,0.73,4.5
0.0,287.5,296.7,51.8,93.6,3.3,345.9,35.0,41.0,14.0,13.5,0.67,5.1
0.0,287.7,296.3,51.4,89.6,3.5,342.5,36.0,42.0,13.9,13.5,0.7,5.1
0.0,285.5,298.4,39.7,93.4,2.8,351.7,34.0,43.0,13.7,13.5,0.93,5.5
0.0,285.4,300.0,35.4,93.6,2.2,353.6,32.0,44.0,13.7,13.5,1.09,5.6
