pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.9,304.3,33.7,94.5,2.6,327.5,33.0,43.0,14.0,13.7,1.8,5.8
0.0,287.2,308.9,15.3,78.0,2.6,324.2,37.0,49.0,12.2,13.5,2.58,7.3
0.0,293.8,310.3,11.9,60.3,2.8,335.3,42.0,53.0,10.2,13.1,3.25,8.0
0.0,292.4,309.6,12.4,66.8,3.1,328.8,45.0,56.0,9.1,12.8,2.92,8.0
0.0,285.6,303.5,22.6,84.8,3.2,323.0,44.0,54.0,9.5,12.6,1.53,6.6
0.0,285.5,301.4,31.9,95.3,2.4,331.9,37.0,51.0,10.7,12.6,1.19,5.6
0.0,285.8,301.9,31.8,96.5,1.9,328.0,34.0,50.0,11.6,12.6,1.21,5.5
0.0,286.8,304.0,28.6,97.0,2.1,324.7,35.0,49.0,12.1,12.6,1.59,5.9
0.0,287.3,302.6,30.6,95.9,1.9,309.5,33.0,48.0,12.5,12.7,1.41,5.4
0.0,286.7,301.7,31.7,96.1,3.0,312.7,39.0,48.0,12.8,12.7,1.07,5.8
0.0,286.1,293.2,76.1,100.0,3.9,310.7,36.0,39.0,14.9,13.1,0.34,3.4
0.0,284.9,295.4,54.5,100.0,3.4,313.8,35.0,40.0,15.5,13.3,0.58,4.2
0.0,285.0,297.6,40.6,100.0,2.5,330.8,32.0,41.0,15.4,13.3,0.92,5.0
0.0,284.9,297.8,36.1,98.6,2.2,335.9,31.0,42.0,15.1,13.4,1.06,5.2
0.0,285.1,294.6,38.3,96.3,3.1,333.5,35.0,42.0,14.9,13.4,0.87,5.0
0.0,285.7,298.6,27.3,90.6,2.7,334.6,35.0,45.0,13.9,13.4,1.17,5.6
0.0,288.9,304.1,19.9,76.9,2.7,332.0,38.0,49.0,12.3,13.3,1.9,6.7
0.0,292.3,307.4,16.0,65.5,3.2,326.2,43.0,53.0,10.5,12.9,2.85,7.7
0.0,297.2,313.4,6.6,40.4,3.9,323.4,53.0,59.0,8.5,12.5,4.37,9.8
0.0,295.7,315.7,4.5,37.9,4.4,331.6,61.0,63.0,6.9,12.0,4.23,10.9
0.0,293.2,309.4,17.9,71.9,3.2,322.2,49.0,61.0,7.1,11.8,2.63,7.7
0.0,288.9,306.3,24.2,91.2,3.3,330.2,48.0,59.0,8.5,11.7,1.94,7.2
0.0,288.6,305.8,24.3,89.5,2.8,323.0,44.0,57.0,9.4,11.7,1.96,6.7
0.0,288.4,304.9,25.0,84.8,2.2,336.8,40.0,57.0,9.7,11.6,1.91,6.3
0.0,288.6,308.0,17.1,75.8,2.3,337.2,43.0,60.0,9.2,11.4,2.29,7.0
0.0,292.2,311.4,14.0,67.9,2.1,333.4,43.0,62.0,8.4,11.3,3.0,7.4
0.0,294.0,310.9,16.3,67.0,2.7,325.9,48.0,63.0,7.9,11.1,3.14,7.8
0.0,292.9,308.1,17.8,65.0,2.9,319.5,49.0,64.0,7.6,10.9,2.51,7.5
0.0,291.8,309.3,18.5,73.5,2.5,326.2,47.0,65.0,7.7,10.7,2.7,7.3
0.0,288.9,305.9,21.9,80.1,3.0,338.1,50.0,64.0,8.2,10.5,1.91,7.2
