pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.6,303.2,20.8,81.1,2.6,347.8,37.0,45.0,12.1,14.6,1.69,6.3
0.0,283.3,301.2,24.5,83.7,2.9,305.6,38.0,46.0,11.6,14.3,1.43,5.7
7.0,286.3,293.4,47.5,75.7,3.7,147.5,0.0,28.0,13.6,14.9,0.75,3.4
0.6,279.5,291.3,53.5,100.0,5.0,316.8,0.0,26.0,15.0,15.1,0.35,3.7
0.0,278.7,294.1,36.6,100.0,3.6,287.2,36.0,38.0,15.1,15.1,0.7,4.3
8.7,279.7,292.9,43.4,100.0,3.0,138.6,0.0,22.0,17.6,16.0,0.57,2.8
4.2,281.2,289.4,58.0,98.0,4.8,235.5,0.0,20.0,18.6,16.6,0.35,3.1
0.0,280.9,293.8,42.7,100.0,3.4,321.8,31.0,30.0,17.8,16.7,0.63,4.4
1.1,282.3,291.9,46.2,87.2,4.8,298.6,0.0,22.0,16.7,16.8,0.6,4.3
0.0,282.4,293.6,43.0,90.3,3.6,302.7,33.0,33.0,15.8,16.5,0.68,4.5
0.0,283.4,292.4,55.6,98.4,3.2,273.3,30.0,31.0,16.0,16.5,0.45,3.7
0.0,283.5,299.2,34.5,97.4,1.8,354.3,27.0,35.0,15.4,16.5,1.03,5.3
0.0,283.2,294.7,46.0,97.2,3.9,361.9,35.0,34.0,15.4,16.3,0.64,5.0
2.8,278.1,289.4,56.3,100.0,4.9,281.7,0.0,22.0,16.7,16.5,0.28,3.1
0.0,278.3,294.0,40.1,100.0,2.9,311.6,30.0,32.0,16.3,16.6,0.6,4.2
0.0,282.7,297.4,36.7,97.1,3.1,355.9,32.0,34.0,15.7,16.6,0.89,5.4
0.0,283.2,302.0,31.5,100.0,2.1,356.1,29.0,36.0,15.3,16.4,1.2,5.8
0.0,283.6,302.3,31.2,100.0,3.2,357.0,34.0,36.0,15.0,16.4,1.24,6.2
0.0,283.9,302.3,28.9,98.1,2.1,349.5,29.0,37.0,14.7,16.3,1.34,5.8
0.0,284.1,302.9,32.7,100.0,2.8,340.9,33.0,37.0,14.6,16.1,1.24,6.0
0.0,284.9,300.3,39.8,100.0,3.3,339.8,34.0,36.0,14.8,15.9,0.95,5.6
0.0,284.9,305.9,29.3,100.0,2.1,339.8,30.0,38.0,14.5,15.9,1.55,6.2
0.0,286.5,309.8,24.0,100.0,2.3,340.0,32.0,39.0,14.2,15.9,2.14,7.0
0.0,286.1,309.5,24.4,100.0,2.6,340.4,34.0,40.0,14.0,15.7,2.08,7.1
0.0,282.7,304.7,25.1,100.0,2.8,343.5,35.0,40.0,13.9,15.6,1.58,6.5
0.0,281.2,301.2,17.9,76.2,3.5,354.1,41.0,44.0,12.1,15.4,1.61,6.8
0.0,281.8,304.0,17.1,82.9,2.7,354.2,38.0,46.0,11.3,15.0,1.85,6.7
0.0,284.3,310.0,12.8,79.6,2.3,344.4,38.0,49.0,10.3,14.6,2.72,7.4
0.0,287.2,311.4,14.0,76.3,2.1,322.2,37.0,50.0,9.5,14.3,2.94,7.2
0.0,287.3,311.6,15.9,83.5,2.4,321.6,39.0,51.0,9.4,14.1,2.85,7.4
