pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.1,306.3,6.7,37.8,1.6,273.8,47.0,91.0,4.3,5.6,2.76,5.0
0.0,286.5,307.2,6.6,38.3,1.8,275.2,49.0,91.0,4.3,5.5,2.89,5.3
0.0,288.7,309.1,11.6,52.3,3.2,261.9,58.0,89.0,4.9,5.5,2.96,6.9
0.0,291.3,306.6,18.7,55.5,2.3,250.9,48.0,85.0,5.5,5.6,2.5,5.5
4.1,287.8,303.4,24.5,70.8,2.7,187.5,0.0,58.0,8.2,6.2,1.81,4.7
0.0,286.2,299.6,46.3,100.0,2.3,235.6,38.0,65.0,11.0,6.7,0.81,3.8
0.0,284.8,302.6,29.7,95.0,1.8,256.6,37.0,66.0,12.1,7.1,1.41,4.3
0.0,285.9,303.2,19.7,66.1,2.5,255.2,43.0,69.0,10.8,7.3,1.9,5.1
0.0,284.8,304.2,10.9,48.9,2.3,259.8,44.0,73.0,9.2,7.3,2.3,5.2
0.0,285.8,306.7,5.7,36.2,2.4,260.6,48.0,78.0,7.7,7.2,2.84,5.7
0.0,286.2,304.5,6.6,34.2,2.7,258.2,51.0,80.0,6.6,7.1,2.58,5.7
0.0,286.1,302.9,14.4,51.3,1.7,250.1,42.0,79.0,6.6,7.0,2.1,4.4
0.0,284.9,302.4,19.5,66.8,3.3,246.1,52.0,77.0,7.1,6.9,1.8,5.4
9.1,283.5,288.3,74.9,100.0,3.6,73.7,0.0,40.0,13.6,8.5,0.19,1.4
0.6,281.5,293.3,49.7,100.0,2.5,215.3,0.0,39.0,15.2,9.0,0.52,2.9
0.0,281.6,301.3,15.9,66.3,3.6,243.0,46.0,60.0,12.9,9.1,1.73,5.4
0.0,284.6,304.1,11.5,51.2,2.6,235.1,42.0,64.0,10.8,9.2,2.25,5.2
0.0,285.0,302.7,16.9,60.5,2.3,233.1,40.0,64.0,9.8,9.3,1.93,4.6
0.0,284.5,303.6,14.1,57.4,2.8,235.8,44.0,66.0,8.9,9.2,2.09,5.2
0.0,286.5,306.7,10.2,48.3,1.8,232.9,40.0,69.0,7.9,9.1,2.65,4.5
0.0,286.0,303.0,19.5,64.6,3.3,222.2,48.0,69.0,8.0,8.6,1.89,5.2
0.0,284.0,300.3,23.6,72.9,3.5,221.8,48.0,68.0,8.5,8.6,1.5,4.7
2.9,278.4,290.8,61.9,100.0,4.5,70.6,0.0,40.0,12.7,9.4,0.18,1.3
0.0,277.7,290.8,38.1,93.3,3.2,227.1,39.0,53.0,13.6,9.9,0.62,3.0
0.0,278.7,297.0,18.6,70.3,2.6,219.2,39.0,58.0,12.1,10.0,1.29,3.9
0.0,278.0,301.6,10.1,61.8,2.4,218.0,40.0,62.0,10.6,9.9,1.85,4.4
0.0,279.8,302.9,10.6,67.1,1.8,212.6,37.0,63.0,9.7,9.9,1.92,3.9
0.0,280.4,304.8,9.9,68.7,1.3,222.3,35.0,65.0,9.2,9.6,2.14,3.5
0.0,279.8,304.8,7.4,60.7,1.7,218.9,39.0,67.0,8.4,9.5,2.23,4.0
0.0,279.7,302.2,8.3,56.7,3.3,214.8,50.0,69.0,7.8,9.2,1.95,5.1
