pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,289.2,307.0,24.7,59.2,2.3,348.3,43.0,70.0,7.6,8.4,2.31,6.9
0.0,289.9,307.0,22.4,50.8,2.0,347.0,41.0,71.0,7.3,8.3,2.47,6.7
0.0,291.0,308.7,19.5,45.1,2.8,342.3,48.0,73.0,6.9,8.2,2.85,7.6
0.0,292.5,310.4,15.9,50.1,3.1,327.8,51.0,75.0,6.6,8.1,3.2,8.0
0.0,292.0,310.0,15.9,50.7,3.1,325.1,52.0,75.0,6.4,7.9,3.12,7.9
0.0,291.5,309.6,18.9,58.7,2.9,329.9,50.0,75.0,6.5,7.8,2.87,7.6
0.0,290.1,306.6,22.6,63.2,4.4,312.5,58.0,73.0,6.8,7.8,2.32,7.9
0.0,288.9,302.7,23.2,56.5,2.3,287.3,44.0,73.0,6.9,7.8,1.95,5.8
2.4,287.2,304.1,21.9,64.2,1.8,278.2,0.0,53.0,8.1,8.1,2.0,5.4
0.0,287.4,301.8,26.5,65.8,3.4,276.1,49.0,69.0,8.1,8.1,1.69,6.0
0.0,288.0,304.0,24.3,66.4,2.9,307.6,46.0,69.0,8.1,8.1,1.93,6.4
0.0,287.8,304.4,24.2,68.5,2.6,313.0,45.0,70.0,8.1,8.1,1.95,6.3
0.0,287.6,304.1,26.8,74.5,2.1,306.2,40.0,68.0,8.4,8.2,1.81,5.8
0.0,287.2,302.7,26.0,68.8,2.7,311.7,45.0,69.0,8.4,8.2,1.75,6.0
0.0,287.6,303.4,23.5,63.9,2.5,305.5,44.0,70.0,8.2,8.2,1.91,6.0
0.0,286.5,302.2,22.5,61.7,1.9,314.7,40.0,71.0,7.9,8.1,1.82,5.6
0.0,285.3,300.9,30.7,81.0,2.3,313.3,41.0,67.0,8.8,8.2,1.39,5.4
0.0,284.4,301.4,21.5,64.7,2.3,318.6,43.0,69.0,8.5,8.2,1.71,5.7
0.0,286.6,303.1,19.8,57.9,4.0,316.8,55.0,71.0,8.0,8.2,1.99,7.0
0.0,288.3,305.3,17.9,54.1,4.0,317.3,56.0,72.0,7.5,8.1,2.33,7.5
0.0,288.1,304.6,18.7,54.7,2.9,314.0,49.0,73.0,7.3,8.0,2.23,6.6
0.0,288.9,301.7,19.7,46.7,4.1,308.3,57.0,73.0,7.0,8.0,2.03,7.0
0.0,288.3,304.0,20.1,55.5,4.6,308.9,60.0,74.0,7.0,7.9,2.14,7.5
0.0,287.6,306.2,17.6,58.4,2.9,306.6,49.0,74.0,6.9,7.8,2.38,6.6
3.4,287.5,304.2,22.4,64.5,2.4,287.6,0.0,51.0,8.7,8.3,2.0,5.7
0.0,287.5,304.1,23.2,66.2,2.5,293.4,43.0,69.0,8.6,8.3,1.96,5.8
0.0,286.9,303.1,23.4,65.3,2.5,291.8,44.0,69.0,8.5,8.3,1.86,5.7
0.0,285.8,303.9,21.4,67.7,2.7,298.7,45.0,69.0,8.4,8.3,1.94,5.9
0.0,286.4,306.7,15.0,56.6,3.1,302.9,50.0,71.0,7.8,8.3,2.5,6.8
0.0,287.8,307.4,11.8,44.7,2.8,293.2,49.0,74.0,7.1,8.2,2.81,6.7
