pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,285.5,301.2,31.0,88.3,4.5,310.1,50.0,59.0,7.9,10.8,1.31,6.3
2.1,283.9,294.1,53.0,100.0,4.6,238.7,0.0,38.0,11.2,11.3,0.52,3.8
0.0,284.4,296.1,43.6,94.5,2.6,311.6,34.0,49.0,12.2,11.3,0.79,4.8
0.0,286.5,299.4,28.8,71.1,1.3,295.4,30.0,54.0,11.1,11.2,1.39,4.8
0.0,290.7,306.0,18.8,57.0,3.5,351.6,46.0,59.0,9.6,11.0,2.4,7.9
0.0,293.2,309.3,14.8,49.6,3.0,354.9,45.0,62.0,8.3,10.8,3.07,8.3
0.0,287.2,310.5,10.5,59.2,3.8,358.7,52.0,65.0,7.5,10.6,3.09,9.2
0.0,283.5,297.6,29.4,78.5,5.9,355.0,59.0,60.0,8.3,10.7,1.17,6.6
0.0,281.2,295.5,33.8,90.0,7.2,361.0,64.0,58.0,9.6,10.6,0.91,6.0
0.0,280.8,293.5,27.5,69.7,7.1,367.9,65.0,60.0,9.3,10.4,0.99,6.3
0.0,283.4,298.4,16.8,53.9,4.8,366.9,57.0,64.0,8.4,10.2,1.58,7.3
0.0,286.7,303.2,11.7,44.9,3.8,358.4,53.0,67.0,7.3,10.0,2.25,7.9
0.0,290.4,306.6,14.1,49.0,3.4,358.3,51.0,68.0,6.8,9.8,2.65,8.2
0.0,288.8,307.1,15.7,59.1,5.1,348.9,62.0,68.0,6.6,9.8,2.53,9.2
0.0,282.0,296.4,39.0,100.0,7.2,346.3,64.0,59.0,9.3,10.0,0.81,5.7
0.0,282.1,295.4,36.1,89.5,4.1,276.8,47.0,58.0,10.3,9.9,0.88,4.9
0.0,284.5,300.2,29.0,84.5,3.8,356.5,47.0,60.0,10.4,9.9,1.32,6.5
0.0,285.5,301.7,26.8,81.0,5.2,347.4,56.0,60.0,10.2,9.9,1.51,7.3
0.0,285.2,298.3,25.1,65.0,5.5,358.7,58.0,61.0,9.5,9.9,1.4,7.1
0.0,287.4,302.1,15.0,48.1,4.3,370.8,55.0,66.0,8.3,9.8,2.07,8.1
0.0,290.4,305.9,10.0,38.0,2.9,367.7,49.0,69.0,7.0,9.6,2.79,7.9
0.0,291.6,306.4,14.1,45.2,2.8,359.9,48.0,70.0,6.4,9.4,2.72,7.8
0.0,290.4,305.1,18.3,54.5,3.8,362.7,54.0,71.0,6.4,9.1,2.33,8.1
0.0,290.5,305.8,23.2,67.0,4.0,358.3,55.0,70.0,6.8,8.9,2.16,8.1
0.0,290.7,307.8,22.2,71.0,2.5,359.2,45.0,70.0,7.1,8.8,2.36,7.4
0.0,292.0,308.1,22.5,67.6,2.8,345.9,47.0,70.0,7.2,8.8,2.45,7.6
0.0,290.4,306.4,26.1,76.1,3.3,327.9,48.0,67.0,7.8,8.9,2.05,7.2
0.0,290.0,305.5,28.5,79.6,3.7,356.0,50.0,66.0,8.4,9.0,1.86,7.5
0.0,291.0,307.6,24.6,74.8,4.4,353.8,55.0,67.0,8.4,9.0,2.24,8.4
0.0,287.6,309.1,20.4,85.4,4.6,356.0,57.0,67.0,8.9,8.9,2.38,8.9
