pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.8,308.3,21.2,99.9,2.3,340.3,40.0,55.0,12.5,11.1,2.08,6.8
0.0,288.3,308.4,23.1,97.3,2.4,335.3,40.0,55.0,12.4,11.2,2.06,6.9
0.0,288.4,307.0,24.2,93.1,2.8,338.2,43.0,55.0,12.1,11.3,1.92,6.9
0.0,287.0,306.8,23.2,97.1,2.8,337.3,43.0,54.0,12.2,11.4,1.88,6.9
0.0,287.4,302.7,28.9,89.3,2.6,338.6,41.0,54.0,11.9,11.4,1.46,6.2
0.0,288.2,302.9,31.3,91.4,2.9,342.3,42.0,54.0,11.9,11.4,1.41,6.3
0.0,286.4,302.0,28.9,91.4,3.0,346.5,43.0,54.0,11.9,11.3,1.38,6.3
0.0,286.3,302.3,31.3,99.0,3.4,336.4,44.0,53.0,12.5,11.4,1.29,6.2
0.0,285.9,298.8,44.0,100.0,3.8,315.9,43.0,49.0,13.4,11.6,0.78,5.1
0.0,285.5,294.7,49.4,97.2,3.9,324.2,42.0,47.0,14.0,11.8,0.62,4.7
0.0,284.0,298.3,24.9,77.6,3.3,351.1,44.0,52.0,12.5,11.8,1.27,6.1
0.0,284.5,304.3,13.1,68.8,2.1,352.2,40.0,57.0,10.8,11.6,2.06,6.5
0.0,287.6,307.4,11.7,63.0,2.4,349.9,45.0,60.0,9.4,11.3,2.55,7.3
0.0,288.9,309.0,13.5,68.7,2.5,349.3,46.0,62.0,8.6,11.1,2.68,7.5
0.0,290.4,310.7,12.7,66.3,2.5,350.1,48.0,65.0,8.0,10.8,2.99,7.8
0.0,290.0,310.3,14.6,72.1,2.6,347.3,49.0,65.0,7.8,10.6,2.81,7.8
0.0,290.8,310.6,15.2,71.7,2.1,346.5,46.0,66.0,7.7,10.4,2.85,7.3
0.0,292.9,310.9,16.1,66.9,2.5,343.0,49.0,67.0,7.4,10.3,2.97,7.8
0.0,293.7,313.6,14.3,68.2,2.7,341.8,52.0,68.0,7.3,10.2,3.44,8.4
0.0,293.2,313.6,14.9,71.7,2.6,342.7,51.0,69.0,7.3,10.0,3.36,8.2
0.0,289.6,308.7,21.9,88.3,2.6,341.1,48.0,65.0,8.4,10.0,2.22,7.2
0.0,289.5,308.7,23.1,92.1,2.7,341.3,48.0,64.0,9.2,10.0,2.15,7.2
0.0,293.5,308.7,23.7,74.7,2.7,336.1,48.0,65.0,8.9,9.9,2.38,7.4
0.0,293.5,314.3,13.7,69.3,3.2,339.1,56.0,68.0,8.3,9.8,3.56,8.9
0.0,292.7,312.6,7.3,48.9,3.8,345.9,64.0,72.0,7.1,9.6,3.73,9.6
0.0,289.2,310.5,9.6,60.5,3.5,348.9,62.0,73.0,6.7,9.4,3.09,8.8
0.0,287.7,306.6,19.1,80.7,2.8,348.4,53.0,70.0,7.5,9.4,2.12,7.2
0.0,287.2,304.3,25.6,90.1,2.6,345.3,49.0,66.0,8.8,9.5,1.65,6.5
0.0,287.5,305.4,23.2,87.7,2.5,347.5,48.0,66.0,9.4,9.5,1.83,6.7
0.0,287.7,304.9,28.4,93.4,2.9,344.0,49.0,63.0,10.2,9.6,1.65,6.7
