pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,286.3,305.7,20.4,57.7,3.4,344.4,49.0,66.0,6.9,10.1,2.24,7.6
0.0,283.9,296.8,31.1,60.4,5.2,319.6,56.0,63.0,7.2,10.0,1.23,6.3
0.0,284.5,300.4,20.9,48.4,3.2,362.9,48.0,66.0,6.8,9.9,1.75,6.8
0.0,286.1,306.7,19.5,59.4,3.5,360.2,51.0,67.0,6.7,9.8,2.35,8.0
0.0,290.5,311.4,16.1,47.9,3.8,359.3,55.0,69.0,6.3,9.6,3.29,9.4
0.0,289.9,310.2,16.3,47.1,3.5,364.0,53.0,71.0,6.0,9.4,3.09,9.0
0.0,289.0,309.2,19.3,56.0,3.7,361.9,54.0,71.0,5.9,9.2,2.76,8.8
0.0,288.1,305.7,19.8,49.7,3.1,365.5,50.0,72.0,5.9,8.9,2.35,7.7
0.9,287.4,304.4,18.3,44.2,3.2,371.5,52.0,73.0,5.7,8.7,2.28,7.8
0.0,286.7,300.1,29.6,58.4,2.2,315.8,42.0,69.0,6.3,8.7,1.54,5.7
0.0,286.7,306.2,23.9,68.0,2.3,355.7,44.0,71.0,6.6,8.6,2.13,6.9
0.0,290.7,309.2,20.7,53.7,1.7,344.4,41.0,73.0,6.3,8.5,2.78,6.8
0.0,290.5,307.8,22.6,54.9,3.4,338.1,52.0,72.0,6.4,8.5,2.53,8.0
0.0,289.4,310.3,18.0,54.3,2.3,364.5,46.0,74.0,6.2,8.3,2.97,7.8
0.0,290.1,312.2,13.7,43.9,3.6,357.9,58.0,77.0,5.7,8.0,3.52,9.5
0.0,297.5,311.9,14.5,27.8,5.6,366.4,73.0,79.0,5.1,7.8,3.99,11.7
0.0,292.7,313.9,14.2,42.1,3.6,363.6,59.0,80.0,4.9,7.7,3.9,9.9
0.0,290.6,306.4,20.4,45.1,3.0,361.4,53.0,78.0,5.1,7.6,2.53,7.8
0.0,289.9,308.7,17.0,44.9,3.2,361.8,55.0,80.0,5.1,7.5,2.89,8.4
0.0,288.6,307.3,18.0,47.8,4.2,366.5,63.0,80.0,5.2,7.4,2.62,8.9
0.0,288.9,307.6,19.0,50.6,3.0,353.5,53.0,80.0,5.3,7.3,2.61,7.9
0.0,293.5,308.8,18.1,37.9,4.0,361.4,62.0,81.0,5.2,7.1,3.08,9.2
0.0,296.5,311.9,15.1,31.0,5.4,363.7,74.0,83.0,4.9,7.0,3.87,11.4
0.0,298.0,314.1,15.3,34.8,4.1,366.6,64.0,83.0,4.8,6.9,4.26,10.6
0.0,295.7,312.2,15.0,35.5,4.5,369.7,68.0,84.0,4.7,6.8,3.82,10.6
0.0,292.5,307.4,16.1,35.3,4.2,375.3,65.0,84.0,4.7,6.7,2.95,9.4
0.0,287.8,303.3,26.4,61.1,4.9,365.6,66.0,80.0,5.5,6.7,1.87,8.1
0.0,286.3,304.6,24.1,66.7,5.1,368.1,68.0,79.0,6.1,6.7,1.97,8.4
0.0,289.3,304.8,23.5,54.1,4.0,263.3,58.0,78.0,6.3,6.6,2.17,7.2
0.0,287.9,308.9,18.1,58.2,3.2,370.0,56.0,81.0,6.2,6.6,2.71,8.4
