pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,281.6,292.6,16.5,41.9,5.1,246.8,85.0,89.0,6.1,5.3,1.24,5.3
0.0,281.5,295.0,15.7,46.4,3.6,257.1,72.0,89.0,6.3,5.4,1.37,4.9
0.0,283.4,295.4,17.0,44.8,3.3,253.5,68.0,88.0,6.3,5.5,1.43,4.8
0.0,283.3,295.8,16.6,45.2,2.6,250.3,62.0,88.0,6.4,5.6,1.45,4.4
0.0,284.9,296.7,12.8,36.3,2.8,250.7,65.0,89.0,6.1,5.5,1.68,4.7
0.0,286.8,300.6,5.4,24.6,4.2,249.5,85.0,94.0,5.2,5.4,2.29,6.5
0.0,288.4,300.5,5.5,22.8,3.5,245.6,79.0,96.0,4.6,5.3,2.36,5.9
0.0,287.5,298.8,8.5,27.2,4.0,228.7,83.0,95.0,4.4,5.2,2.07,5.9
0.0,286.1,298.1,12.6,36.0,2.9,238.1,69.0,93.0,4.7,5.3,1.83,4.8
0.0,287.4,300.0,6.9,26.1,3.8,240.1,82.0,96.0,4.4,5.2,2.21,5.9
0.0,289.6,302.8,3.6,20.1,5.9,240.3,107.0,99.0,3.9,5.1,2.72,8.1
0.0,290.5,304.3,3.1,19.4,2.2,236.2,70.0,100.0,3.6,4.9,2.96,4.8
0.0,292.2,304.4,5.1,21.8,2.6,232.5,73.0,100.0,3.4,4.8,2.99,5.2
0.0,285.8,301.8,9.2,36.4,3.1,219.1,75.0,98.0,4.0,4.9,2.2,5.2
0.0,281.6,290.7,35.3,67.5,5.9,207.8,83.0,85.0,6.1,5.1,0.8,4.0
0.0,282.3,292.5,34.7,70.9,3.6,219.4,64.0,82.0,7.7,5.4,0.87,3.6
0.0,285.0,291.3,39.0,64.4,3.9,115.0,61.0,76.0,8.6,5.6,0.83,3.1
0.0,284.7,294.6,43.9,87.7,2.9,92.5,48.0,67.0,11.0,6.1,0.73,2.4
13.9,283.7,292.8,46.2,87.6,3.2,176.4,0.0,43.0,15.7,7.8,0.63,2.8
5.3,281.3,285.4,77.8,100.0,4.0,128.6,0.0,32.0,18.9,9.1,0.11,1.4
2.9,281.3,290.5,42.2,82.5,2.3,150.2,0.0,35.0,18.5,9.8,0.61,2.3
0.0,280.3,289.9,39.2,79.8,5.0,208.1,51.0,49.0,17.1,10.1,0.63,3.2
0.0,280.6,292.4,16.3,47.6,8.0,211.5,76.0,56.0,14.0,10.2,1.15,5.5
0.0,283.9,294.3,20.5,50.6,6.6,201.0,69.0,58.0,12.0,10.2,1.25,5.3
0.0,283.0,293.8,24.3,58.7,3.6,204.9,51.0,59.0,11.0,10.2,1.11,3.8
0.0,282.1,291.2,19.1,45.1,3.0,188.5,49.0,63.0,9.8,9.8,1.1,3.4
0.0,282.0,292.0,17.8,45.2,5.1,200.3,66.0,66.0,8.9,9.5,1.15,4.4
0.0,283.5,295.6,10.9,37.4,5.8,203.7,76.0,70.0,7.9,9.3,1.54,5.6
0.0,284.3,297.7,5.3,28.6,4.6,203.7,73.0,75.0,6.7,9.1,1.86,5.5
0.0,280.7,289.6,6.6,25.0,9.1,206.1,109.0,77.0,5.8,9.0,1.22,6.0
