pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,283.7,306.4,19.4,97.6,2.8,343.9,38.0,48.0,12.9,13.3,1.91,6.9
0.0,283.9,305.0,21.6,97.6,2.8,343.1,37.0,48.0,12.9,13.2,1.73,6.7
0.0,284.1,301.3,27.3,100.0,3.2,338.0,39.0,46.0,13.2,13.2,1.23,6.1
0.0,285.7,297.5,37.3,98.2,3.6,341.9,39.0,44.0,13.6,13.3,0.95,5.5
0.0,285.2,297.6,36.0,99.4,3.7,343.0,39.0,44.0,14.0,13.3,0.92,5.6
0.0,285.1,297.7,38.8,98.0,3.2,340.0,36.0,43.0,14.2,13.4,1.05,5.3
0.0,284.2,298.8,31.1,93.7,2.9,338.8,36.0,44.0,13.8,13.5,1.21,5.6
0.0,283.7,302.9,21.8,90.2,2.6,338.6,36.0,47.0,13.0,13.4,1.63,6.1
0.0,283.5,300.7,24.4,90.4,2.9,296.0,37.0,47.0,12.6,13.3,1.49,5.6
0.0,283.5,304.2,16.8,80.5,3.5,334.5,44.0,51.0,11.5,13.1,2.01,7.0
0.0,284.4,308.1,10.9,63.8,4.4,340.2,53.0,55.0,9.9,12.7,2.38,8.7
0.0,283.7,307.0,16.3,83.4,3.0,335.4,44.0,55.0,9.7,12.6,2.01,7.1
0.0,284.1,301.1,26.9,94.3,3.1,336.2,42.0,52.0,10.7,12.5,1.37,6.1
0.0,284.3,310.6,13.5,79.3,2.4,333.6,41.0,56.0,10.0,12.4,2.7,7.2
0.0,285.5,306.7,18.0,75.5,2.9,326.4,44.0,56.0,9.5,12.2,2.22,7.0
0.0,285.4,306.5,16.2,70.4,3.1,327.0,47.0,58.0,8.9,11.9,2.12,7.2
0.0,285.2,306.3,18.0,77.6,3.3,323.8,48.0,59.0,8.8,11.8,2.0,7.1
0.0,285.2,301.0,26.8,88.1,3.4,325.5,47.0,56.0,9.7,11.8,1.21,6.2
0.0,286.0,300.5,32.3,93.4,3.6,325.5,45.0,53.0,10.8,11.8,1.18,5.8
0.0,286.3,301.2,31.0,95.4,3.3,320.2,43.0,52.0,11.6,11.8,1.39,5.8
0.0,285.8,302.5,25.2,91.0,3.1,323.4,43.0,53.0,11.8,11.9,1.63,6.1
0.0,284.8,300.2,25.5,84.8,3.6,326.0,46.0,53.0,11.5,11.8,1.4,6.1
0.0,285.4,297.1,31.0,81.7,3.1,324.1,42.0,53.0,11.3,11.8,0.89,5.3
0.0,285.6,296.7,41.4,98.0,3.1,323.4,40.0,49.0,12.6,12.0,0.89,4.8
0.0,284.7,296.6,37.7,98.0,3.3,320.0,40.0,48.0,13.3,12.1,0.96,5.0
0.0,284.5,301.5,25.5,91.0,3.1,323.2,41.0,50.0,13.0,12.1,1.47,5.8
0.0,284.4,300.9,25.7,89.4,3.8,319.9,45.0,51.0,12.6,12.1,1.19,6.0
0.0,285.7,298.0,37.3,97.1,3.5,317.6,41.0,48.0,13.3,12.2,0.88,5.2
0.0,285.7,297.2,42.7,100.0,3.7,314.2,40.0,45.0,14.2,12.4,0.88,4.8
0.0,285.4,299.5,34.0,99.3,3.1,314.2,38.0,46.0,14.5,12.6,1.16,5.2
