pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,291.2,307.8,11.8,44.4,6.5,284.0,96.0,85.0,6.1,6.5,2.98,10.3
0.0,290.3,306.2,13.4,47.0,6.8,350.8,99.0,86.0,5.9,6.5,2.68,10.5
0.0,288.9,302.5,16.5,48.6,9.1,349.9,115.0,85.0,5.9,6.4,2.15,10.3
0.0,289.1,306.4,10.3,42.8,2.8,349.7,66.0,88.0,5.6,6.4,2.78,7.6
0.0,290.1,305.4,12.0,42.5,5.5,356.3,90.0,88.0,5.4,6.3,2.66,9.7
0.0,289.6,301.9,23.2,58.0,7.3,349.6,98.0,84.0,6.0,6.4,1.9,8.9
0.0,289.8,300.2,25.3,56.1,8.1,328.6,102.0,83.0,6.4,6.4,1.75,8.6
0.0,289.5,301.5,24.7,59.8,7.4,348.1,96.0,82.0,6.7,6.4,1.82,8.7
0.0,289.3,305.1,15.6,52.0,4.4,352.3,77.0,85.0,6.5,6.4,2.42,8.5
0.0,291.6,310.3,9.2,42.0,4.4,352.4,81.0,88.0,5.9,6.3,3.45,9.9
0.0,291.1,310.5,8.0,40.4,4.9,355.0,87.0,89.0,5.4,6.3,3.52,10.5
0.0,292.6,309.5,12.7,47.0,3.7,352.3,74.0,88.0,5.3,6.2,3.21,9.0
0.0,293.3,312.6,8.6,41.1,3.6,353.3,76.0,90.0,5.0,6.1,3.93,9.6
0.0,293.9,311.3,10.1,40.7,4.7,360.9,86.0,91.0,4.9,6.0,3.7,10.5
0.0,291.7,309.3,13.4,49.8,6.1,349.6,97.0,90.0,5.1,6.0,3.1,10.8
0.0,291.6,305.2,19.4,53.0,5.9,346.2,91.0,88.0,5.5,6.0,2.41,9.4
0.0,292.6,310.2,15.6,54.9,4.5,346.5,81.0,88.0,5.7,6.0,3.13,9.6
0.0,294.0,311.2,18.6,60.7,3.6,341.3,71.0,87.0,6.0,6.0,3.16,8.8
0.0,296.2,312.7,18.7,58.3,2.7,337.5,62.0,86.0,6.1,6.1,3.49,8.3
0.0,297.9,314.8,16.2,53.1,5.9,339.2,92.0,87.0,6.0,6.1,4.08,11.8
0.0,297.2,312.0,17.9,51.8,6.8,344.3,99.0,87.0,6.0,6.1,3.55,11.8
0.0,294.4,309.7,19.3,56.8,7.4,345.7,102.0,86.0,6.2,6.1,3.0,11.3
0.0,294.0,309.0,13.6,43.9,7.0,349.1,103.0,88.0,5.8,6.0,3.22,11.6
0.0,294.2,312.1,11.1,44.1,4.9,346.2,86.0,90.0,5.5,6.0,3.77,10.7
0.0,296.3,313.9,9.6,39.4,3.2,347.7,72.0,91.0,5.1,5.9,4.3,9.4
0.0,295.7,311.9,12.9,44.5,3.9,348.2,78.0,91.0,5.1,5.9,3.74,9.7
0.0,296.0,311.1,9.5,35.0,5.1,347.6,91.0,92.0,4.8,5.8,3.89,10.9
0.0,296.5,315.9,6.0,32.8,2.6,351.0,70.0,95.0,4.3,5.7,4.94,8.9
0.0,298.8,316.0,7.0,31.9,4.7,351.5,91.0,96.0,4.0,5.5,5.09,11.7
0.0,295.5,311.0,9.0,34.7,5.8,351.3,101.0,96.0,4.0,5.4,3.86,11.6
