pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,298.0,311.9,23.3,60.5,3.5,311.1,66.0,82.0,6.5,6.7,3.16,8.3
0.0,298.0,311.9,21.9,57.7,3.8,317.9,69.0,82.0,6.5,6.7,3.26,8.7
0.0,294.9,309.5,23.2,63.4,4.3,320.5,72.0,81.0,6.8,6.7,2.71,8.5
0.0,289.0,308.2,16.4,64.3,4.9,325.8,79.0,82.0,6.8,6.7,2.58,8.9
0.0,291.9,306.2,10.8,37.6,4.8,330.5,82.0,85.0,6.1,6.7,2.86,9.1
0.0,291.9,307.2,10.0,37.7,4.0,329.5,76.0,87.0,5.6,6.5,3.0,8.6
0.0,291.9,306.6,11.4,39.6,3.5,331.8,72.0,88.0,5.3,6.5,2.87,8.1
0.0,291.9,308.4,8.9,38.3,2.4,331.0,63.0,89.0,5.0,6.3,3.21,7.3
0.0,296.3,308.5,21.6,53.9,2.6,280.6,59.0,85.0,5.5,6.3,2.86,6.8
0.0,296.9,309.6,19.0,50.2,2.5,301.8,60.0,86.0,5.8,6.3,3.15,7.2
0.0,296.8,310.9,15.3,46.3,3.3,310.5,69.0,87.0,5.7,6.3,3.5,8.3
0.0,296.9,312.2,13.0,44.0,3.2,310.0,69.0,88.0,5.5,6.2,3.81,8.4
0.0,297.9,313.4,11.1,40.3,3.1,303.7,69.0,89.0,5.3,6.2,4.19,8.4
0.0,296.6,312.4,14.1,47.6,3.3,305.4,70.0,89.0,5.3,6.1,3.73,8.4
0.0,293.8,306.6,25.7,63.7,4.5,246.2,74.0,83.0,6.1,6.2,2.31,7.3
0.0,293.8,307.3,19.5,53.8,3.4,303.8,67.0,85.0,6.2,6.2,2.67,7.5
0.0,295.1,310.0,18.0,54.2,2.6,301.3,61.0,86.0,6.3,6.2,3.1,7.2
0.0,297.5,310.7,23.2,59.3,2.7,275.0,59.0,83.0,6.5,6.2,3.05,7.0
0.0,296.0,308.8,26.0,63.7,3.6,284.3,65.0,81.0,6.9,6.3,2.61,7.4
0.0,294.4,306.8,26.3,63.4,4.8,299.9,75.0,81.0,7.2,6.4,2.34,8.0
0.0,293.9,306.8,20.8,54.8,4.4,301.8,74.0,82.0,7.1,6.5,2.57,8.0
0.0,292.5,306.3,17.8,51.6,3.8,308.1,70.0,83.0,6.9,6.4,2.58,7.7
0.0,293.2,307.4,14.0,44.7,2.4,309.0,60.0,85.0,6.4,6.4,2.92,6.8
0.0,295.9,308.9,13.2,40.2,3.9,299.9,74.0,87.0,6.0,6.3,3.33,8.4
0.0,291.6,305.2,20.9,57.4,4.4,297.8,75.0,84.0,6.3,6.4,2.29,7.6
0.0,291.9,307.4,13.6,47.0,3.5,303.5,70.0,86.0,6.1,6.3,2.85,7.7
0.0,295.1,309.3,8.8,33.7,3.0,302.5,69.0,89.0,5.5,6.2,3.56,7.7
0.0,295.3,310.2,9.3,35.8,3.4,297.5,73.0,90.0,5.1,6.1,3.66,8.1
0.0,292.8,309.4,10.5,42.0,3.9,292.0,78.0,90.0,5.1,6.1,3.3,8.3
0.0,289.3,304.8,18.7,59.0,5.1,292.4,84.0,87.0,5.7,6.1,2.22,7.9
