pr (mm),tmmn (K),tmmx (K),rmin (%),rmax (%),vs (m/s),srad (W/m2),bi (-),erc (-),fm100 (%),fm1000 (%),vpd (kPa),pet (mm)
0.0,289.3,303.3,17.0,44.0,2.7,308.4,65.0,91.0,5.0,5.4,2.23,6.3
0.0,288.8,302.6,18.6,46.9,2.4,307.8,61.0,90.0,5.4,5.4,2.09,5.9
0.0,288.2,302.4,19.3,49.7,2.9,307.0,65.0,89.0,5.8,5.5,2.01,6.2
0.0,287.6,301.5,20.4,51.3,2.5,305.6,60.0,87.0,6.2,5.5,1.88,5.8
0.0,287.9,302.6,18.8,50.1,2.1,301.6,57.0,87.0,6.3,5.6,2.03,5.6
0.0,288.3,302.7,13.4,37.7,2.6,305.1,63.0,89.0,5.9,5.6,2.27,6.1
0.0,287.4,300.7,19.7,48.1,2.7,294.6,62.0,87.0,6.1,5.6,1.85,5.7
0.0,287.6,300.0,28.1,61.7,2.2,293.0,54.0,84.0,6.8,5.8,1.53,5.1
0.0,284.4,300.2,28.5,77.3,2.5,286.9,55.0,81.0,7.9,6.0,1.37,5.0
0.0,283.7,298.2,30.9,77.4,2.2,279.7,51.0,78.0,8.7,6.2,1.18,4.6
0.0,286.6,300.7,22.1,55.7,2.4,293.6,55.0,80.0,8.3,6.2,1.72,5.3
0.0,288.5,302.7,17.3,49.7,2.3,277.6,56.0,82.0,7.8,6.3,2.09,5.5
0.0,290.5,306.0,13.4,44.1,2.1,276.7,56.0,84.0,7.1,6.3,2.64,5.7
0.0,292.3,305.4,14.1,39.9,2.3,270.1,58.0,85.0,6.6,6.3,2.68,5.8
0.0,292.7,305.9,12.3,36.5,2.2,270.6,59.0,87.0,6.0,6.2,2.84,5.8
0.0,292.4,305.6,12.2,36.5,2.4,267.8,62.0,88.0,5.7,6.1,2.79,5.9
0.0,292.5,305.3,13.3,37.8,2.5,262.9,62.0,89.0,5.5,6.0,2.72,5.9
0.0,292.1,306.8,10.4,35.4,2.1,265.7,60.0,90.0,5.3,5.9,2.98,5.6
0.0,291.0,305.3,10.0,34.1,2.0,267.6,60.0,91.0,5.0,5.9,2.77,5.4
0.0,290.6,305.1,9.7,34.0,1.8,257.0,58.0,91.0,4.9,5.9,2.74,5.0
0.0,290.0,304.4,9.6,33.6,2.0,262.9,60.0,92.0,4.8,5.8,2.64,5.2
0.0,286.7,302.2,12.7,43.2,2.4,240.5,62.0,90.0,5.1,5.8,2.14,5.1
0.0,284.6,295.0,20.6,46.8,3.8,251.0,71.0,87.0,5.6,5.8,1.36,5.1
0.0,283.9,295.5,25.1,58.5,3.3,255.1,64.0,84.0,6.4,5.9,1.24,4.6
0.0,285.3,298.2,15.6,43.8,1.6,241.5,52.0,87.0,6.3,5.9,1.7,4.0
0.0,284.2,296.1,18.5,47.1,2.8,238.1,62.0,85.0,6.4,5.9,1.45,4.5
0.0,284.6,298.4,16.2,47.3,1.8,254.0,54.0,86.0,6.4,6.0,1.66,4.2
0.0,285.5,298.8,17.3,48.1,2.0,250.8,55.0,85.0,6.5,6.1,1.69,4.3
0.0,286.0,299.1,17.0,46.9,2.2,247.8,57.0,85.0,6.5,6.1,1.74,4.5
0.0,285.8,299.6,14.7,43.9,2.4,247.5,59.0,86.0,6.3,6.1,1.83,4.7
