County,Date,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
Fresno,3/1/2010,0.1,0.0,335.0,11.2,67.0,40.9,97.0,5.4,128.6,54.5
Fresno,3/2/2010,0.05,0.22,185.0,11.3,61.8,42.9,97.0,6.8,163.0,54.8
Fresno,3/3/2010,0.06,0.24,236.0,9.8,60.8,38.4,98.0,5.7,137.6,54.4
Fresno,3/4/2010,0.1,0.01,420.0,8.7,56.6,36.2,97.0,4.1,97.8,54.0
Fresno,3/5/2010,0.08,0.01,344.0,8.8,57.7,33.0,99.0,2.5,60.1,53.3
Fresno,3/6/2010,0.06,0.0,232.0,10.1,59.0,41.6,93.0,4.6,109.8,53.5
Fresno,3/7/2010,0.13,0.0,459.0,9.9,64.7,36.7,96.0,4.0,95.2,53.6
Fresno,3/8/2010,0.07,0.02,245.0,9.1,58.4,41.3,94.0,6.3,151.9,53.7
Fresno,3/9/2010,0.13,0.0,470.0,7.2,56.2,37.4,85.0,8.8,211.1,53.4
Fresno,3/10/2010,0.12,0.03,452.0,7.4,55.2,33.8,90.0,6.6,158.2,52.9
Fresno,3/11/2010,0.12,0.0,481.0,7.4,61.3,30.9,96.0,3.2,76.2,52.4
Fresno,3/12/2010,0.11,0.01,370.0,10.1,66.9,35.8,96.0,6.2,149.1,52.4
Fresno,3/13/2010,0.16,0.0,505.0,7.3,57.6,37.2,90.0,11.7,279.9,53.0
Fresno,3/14/2010,0.14,0.0,498.0,7.0,61.3,31.0,84.0,5.9,141.7,52.4
Fresno,3/15/2010,0.15,0.0,500.0,8.4,71.9,32.0,92.0,4.0,95.6,52.1
Fresno,3/16/2010,0.15,0.0,483.0,11.0,76.7,35.8,94.0,3.6,87.0,52.5
Fresno,3/17/2010,0.16,0.0,471.0,11.4,74.7,42.2,87.0,4.9,118.4,53.5
Fresno,3/18/2010,0.19,0.0,506.0,9.8,72.9,39.7,88.0,7.9,190.2,53.7
Fresno,3/19/2010,0.18,0.0,528.0,7.8,74.1,35.1,87.0,5.0,121.1,53.9
Fresno,3/20/2010,0.17,0.0,479.0,8.4,79.5,38.0,86.0,4.3,103.3,53.7
Fresno,3/21/2010,0.13,0.0,383.0,9.8,70.3,39.0,81.0,4.7,113.4,54.2
Fresno,3/22/2010,0.18,0.0,515.0,10.3,70.1,42.7,90.0,7.9,190.0,54.5
Fresno,3/23/2010,0.18,0.0,532.0,7.6,71.2,41.6,75.0,6.7,160.1,54.8
Fresno,3/24/2010,0.18,0.0,459.0,8.1,77.6,37.9,81.0,7.2,172.6,54.3
